# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
1777	94_ear	EAR	Rama	Rama	kuka:	kuka:	961	587		k u k a:		1247		1 7 1 7	AXBZ	KYKA	22	22.K.C 22.Y.V 22.K.C 22.A.V	2.0 1.5 1.75 0.8	kuka:	0	k u - - k - - a:
1778	94_ear	EAR	MalekuJaika	Maléku Jaíka	toko:	toko:	956	589		t o k o:		1247		1 7 1 7	AXBZ	TUKU	17	17.T.C 17.U.V 17.K.C 17.U.V	2.0 1.5 1.75 0.8	toko:	0	t o k - - o:
1779	94_ear	EAR	Boruca	Boruca	kuágàx	kuágàx	961	587		k u á/a g à/a x		1247		1 7 7 1 7 3	AXYBYN	KYAKAG	4	4.K.C 4.Y.V 4.A.V 4.K.C 4.A.V 4.G.c	2.0 1.5 1.3 1.75 1.3 0.8	kuá/agà/ax	0	k u - á/a g à/a x -
1780	94_ear	EAR	Bribri	Bribri	kukʊ́	kukʊ́	961	587		k u k ʊ́/ʊ		1247		1 7 1 7	AXBZ	KYKY	5	5.K.C 5.Y.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	kukʊ́/ʊ	0	k u - - k - - ʊ́/ʊ
1781	94_ear	EAR	Cabecar	Cabécar	kukʊ́	kukʊ́	961	587		k u k ʊ́/ʊ		1247		1 7 1 7	AXBZ	KYKY	7	7.K.C 7.Y.V 7.K.C 7.Y.V	2.0 1.5 1.75 0.8	kukʊ́/ʊ	0	k u - - k - - ʊ́/ʊ
1782	94_ear	EAR	Teribe	Teribe	kuòŋuó	kuòŋuó	961	594		k u ò/o ŋ u ó/o		1247		1 7 7 4 7 7	AXYBYZ	KYUNYU	24	24.K.C 24.Y.V 24.U.V 24.N.C 24.Y.V 24.U.V	2.0 1.5 1.3 1.75 1.3 0.8	kuò/oŋuó/o	0	k u - ò/o ŋ u - ó/o
1783	94_ear	EAR	Ngabere	Ngäbere	olo	olo	962	588		o l o		1247		7 5 7	XBZ	ULU	20	20.U.V 20.L.C 20.U.V	1.5 1.75 0.8	olo	0	o l o
1784	94_ear	EAR	Buglere	Buglere	olo	olo	962	588		o l o		1247		7 5 7	XBZ	ULU	6	6.U.V 6.L.C 6.U.V	1.5 1.75 0.8	olo	0	o l o
1785	94_ear	EAR	Dorasque	Dorasque	kugá	kugá	961	587		k u g á/a		1247		1 7 1 7	AXBZ	KYKA	13	13.K.C 13.Y.V 13.K.C 13.A.V	2.0 1.5 1.75 0.8	kugá/a	0	k u - - g - - á/a
1786	94_ear	EAR	SanBlasKuna	San Blas Kuna	uaja	uaja	963	593		u a j a		1247		7 7 6 7	XYBZ	YAJA	23	23.Y.V 23.A.V 23.J.C 23.A.V	1.5 1.3 1.75 0.8	uaja	0	u a j a
1787	94_ear	EAR	Cogui	Cogui	'kuka	'kuka	961	587		'k/k u k a		1247		1 7 1 7	AXBZ	KYKA	12	12.K.C 12.Y.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	'k/kuka	0	'k/k u - - k - - a
1788	94_ear	EAR	Arhuaco	Arhuaco	'kukkwɨ	'kukkwɨ	961	587		'k/k u k k w ɨ		1247		1 7 1 1 6 7	AXMBCZ	KYKKWI	1	1.K.C 1.Y.V 1.K.c 1.K.C 1.W.C 1.I.V	2.0 1.5 1.1 1.75 1.5 0.8	'k/kukkwɨ	0	'k/k u k - k - w ɨ
1789	94_ear	EAR	Malayo	Malayo	ku'kwa	ku'kwa	961	587		k u 'k/k w a		1247		1 7 1 6 7	AXBCZ	KYKWA	16	16.K.C 16.Y.V 16.K.C 16.W.C 16.A.V	2.0 1.5 1.75 1.5 0.8	ku'k/kwa	0	k u - - 'k/k - w a
1790	94_ear	EAR	Chimila	Chimila	ku:saka	ku:saka	961	587		k u: s a k a		1247		1 7 3 7 1 7	AXBYBZ	KYSAKA	11	11.K.C 11.Y.V 11.S.C 11.A.V 11.K.C 11.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ku:saka	0	k u: - - s a k a
1791	94_ear	EAR	Chibcha	Chibcha	kuhuka	kuhuka	961	587		k u h u k a		1247		1 7 3 7 1 7	AXBYBZ	KYHYKA	10	10.K.C 10.Y.V 10.H.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhuka	0	k u - - h u k a
1792	94_ear	EAR	CentralTunebo	Central Tunebo	kuhka'ha	kuhka'ha	961	587		k u h k a 'h/h a		1247		1 7 3 1 7 3 7	AXMBYBZ	KYHKAHA	9	9.K.C 9.Y.V 9.H.c 9.K.C 9.A.V 9.H.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kuhka'h/ha	0	k u h - k a 'h/h a
1793	94_ear	EAR	Bari	Barí	kokti	kokti	961	587		k o k t i		1247		1 7 1 1 7	AXMBZ	KUKTI	3	3.K.C 3.U.V 3.K.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	kokti	0	k o - - k - t i
#
2321	101_earthsoil	EARTH (SOIL)	LencaSalvador	Lenca-Salvador	omoN	omoN	1257	617		o m o n		1228		7 4 7 4	XBYN	UMUN	15	15.U.V 15.M.C 15.U.V 15.N.c	1.5 1.75 1.3 0.8	omon	0	o m o n
2322	101_earthsoil	EARTH (SOIL)	LencaHonduras	Lenca-Honduras	lum	lum	1258	616		l u m		1228		5 7 4	AXN	LYM	14	14.L.C 14.Y.V 14.M.c	2.0 1.5 0.8	lum	0	l u m -
2323	101_earthsoil	EARTH (SOIL)	Cacaopera	Cacaopera	duru	duru	1258	615		d u r u		1228		1 7 5 7	AXBZ	TYRY	8	8.T.C 8.Y.V 8.R.C 8.Y.V	2.0 1.5 1.75 0.8	duru	0	d u r u
2324	101_earthsoil	EARTH (SOIL)	Mayangna	Mayangna	saw	saw	1259	618		s a w		1228		3 7 6	AXN	SAW	18	18.S.C 18.A.V 18.W.c	2.0 1.5 0.8	saw	0	s a w
2325	101_earthsoil	EARTH (SOIL)	Ulwa	Ulwa	saw	saw	1259	618		s a w		1228		3 7 6	AXN	SAW	25	25.S.C 25.A.V 25.W.c	2.0 1.5 0.8	saw	0	s a w
2326	101_earthsoil	EARTH (SOIL)	Miskito	Mískito	tasba	tasba	1260	614		t a s b a		1228		1 7 3 1 7	AXMBZ	TASPA	19	19.T.C 19.A.V 19.S.c 19.P.C 19.A.V	2.0 1.5 1.1 1.75 0.8	tasba	0	t a s b - a
2327	101_earthsoil	EARTH (SOIL)	Pech	Pech	kúk	kúk	1261	612		k ú/u k		1228		1 7 1	AXN	KYK	21	21.K.C 21.Y.V 21.K.c	2.0 1.5 0.8	kú/uk	0	k ú/u k
2328	101_earthsoil	EARTH (SOIL)	Rama	Rama	taki	taki	1262	615		t a k i		1228		1 7 1 7	AXBZ	TAKI	22	22.T.C 22.A.V 22.K.C 22.I.V	2.0 1.5 1.75 0.8	taki	0	t a k i
2329	101_earthsoil	EARTH (SOIL)	MalekuJaika	Maléku Jaíka	laka:	laka:	1263	615		l a k a:		1228		5 7 1 7	AXBZ	LAKA	17	17.L.C 17.A.V 17.K.C 17.A.V	2.0 1.5 1.75 0.8	laka:	0	l a k a:
2330	101_earthsoil	EARTH (SOIL)	Boruca	Boruca	táb	táb	1260	614		t á/a b		1228		1 7 1	AXN	TAP	4	4.T.C 4.A.V 4.P.c	2.0 1.5 0.8	tá/ab	0	t á/a - b - -
2331	101_earthsoil	EARTH (SOIL)	Bribri	Bribri	ídʒʊ̀k	ídʒʊ̀k	1264	613		í/i dʒ ʊ̀/ʊ k		1228		7 1 7 1	XBYN	ITYK	5	5.I.V 5.T.C 5.Y.V 5.K.c	1.5 1.75 1.3 0.8	í/idʒʊ̀/ʊk	0	- í/i dʒ ʊ̀/ʊ k -
2332	101_earthsoil	EARTH (SOIL)	Cabecar	Cabécar	hĩʃkʊ́	hĩʃkʊ́	1264	613		h ĩ ʃ k ʊ́/ʊ		1228		3 7 3 1 7	AXMBZ	HISKY	7	7.H.C 7.I.V 7.S.c 7.K.C 7.Y.V	2.0 1.5 1.1 1.75 0.8	hĩʃkʊ́/ʊ	0	h ĩ ʃ - k ʊ́/ʊ
2333	101_earthsoil	EARTH (SOIL)	Teribe	Teribe	kɺúŋ	kɺúŋ	1265	620		k ɺ ú/u ŋ		1228		1 5 7 4	ACXN	KRYN	24	24.K.C 24.R.C 24.Y.V 24.N.c	2.0 1.5 1.5 0.8	kɺú/uŋ	0	k ɺ ú/u ŋ
2334	101_earthsoil	EARTH (SOIL)	Ngabere	Ngäbere	dɔbrɔ	dɔbrɔ	1260	614		d ɔ b r ɔ		1228		1 7 1 5 7	AXBCZ	TUPRU	20	20.T.C 20.U.V 20.P.C 20.R.C 20.U.V	2.0 1.5 1.75 1.5 0.8	dɔbrɔ	0	d ɔ - b r ɔ
2335	101_earthsoil	EARTH (SOIL)	Buglere	Buglere	dbi	dbi	1260	614		d b i		1228		1 1 7	ACZ	TPI	6	6.T.C 6.P.C 6.I.V	2.0 1.5 0.8	dbi	0	d - - b - i
2336	101_earthsoil	EARTH (SOIL)	Dorasque	Dorasque	íri	íri	1266	615		í/i r i		1228		7 5 7	XBZ	IRI	13	13.I.V 13.R.C 13.I.V	1.5 1.75 0.8	í/iri	0	í/i r i
2337	101_earthsoil	EARTH (SOIL)	SanBlasKuna	San Blas Kuna	nappa	nappa	1260	619		n a p p a		1228		4 7 1 1 7	AXMBZ	NAPPA	23	23.N.C 23.A.V 23.P.c 23.P.C 23.A.V	2.0 1.5 1.1 1.75 0.8	nappa	0	n a p p - a
2338	101_earthsoil	EARTH (SOIL)	Cogui	Cogui	'kagi	'kagi	1267	612		'k/k a g i		1228		1 7 1 7	AXBZ	KAKI	12	12.K.C 12.A.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'k/kagi	0	'k/k a - g - - i
2339	101_earthsoil	EARTH (SOIL)	Arhuaco	Arhuaco	'kaʔa	'kaʔa	1267	612		'k/k a ʔ a		1228		1 7 1 7	AXBZ	KAHA	1	1.K.C 1.A.V 1.H.C 1.A.V	2.0 1.5 1.75 0.8	'k/kaʔa	0	'k/k a ʔ - - - a
2340	101_earthsoil	EARTH (SOIL)	Malayo	Malayo	kɨngɨma	kɨngɨma	1267	612		k ɨ n g ɨ m a		1228		1 7 4 1 7 4 7	AXMBYBZ	KINKIMA	16	16.K.C 16.I.V 16.N.c 16.K.C 16.I.V 16.M.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kɨngɨma	0	k ɨ n g ɨ m a
2341	101_earthsoil	EARTH (SOIL)	Chimila	Chimila	'itti	'itti	1268	613		'i/i t t i		1228		7 1 1 7	XMBZ	ITTI	11	11.I.V 11.T.c 11.T.C 11.I.V	1.5 1.1 1.75 0.8	'i/itti	0	'i/i t t i
2342	101_earthsoil	EARTH (SOIL)	Chibcha	Chibcha	histʲa	histʲa	1269	613		h i s tʲ a		1228		3 7 3 1 7	AXMBZ	HISTA	10	10.H.C 10.I.V 10.S.c 10.T.C 10.A.V	2.0 1.5 1.1 1.75 0.8	histʲa	0	h i s tʲ a
2343	101_earthsoil	EARTH (SOIL)	CentralTunebo	Central Tunebo	'kahka	'kahka	1267	612		'k/k a h k a		1228		1 7 3 1 7	AXMBZ	KAHKA	9	9.K.C 9.A.V 9.H.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	'k/kahka	1	'k/k a h k - - a
2344	101_earthsoil	EARTH (SOIL)	Bari	Barí	istã	istã	1269	613		i s t ã		1228		7 3 1 7	XMBZ	ISTA	3	3.I.V 3.S.c 3.T.C 3.A.V	1.5 1.1 1.75 0.8	istã	0	- i s t ã
#
553	60_eat	EAT	LencaSalvador	Lenca-Salvador	rom	rom	299	643		r o m		1336		5 7 4	AXN	RUM	15	15.R.C 15.U.V 15.M.c	2.0 1.5 0.8	rom	0	r o m
554	60_eat	EAT	LencaHonduras	Lenca-Honduras	koɾ	koɾ	300	642		k o ɾ		1336		1 7 5	AXN	KUR	14	14.K.C 14.U.V 14.R.c	2.0 1.5 0.8	koɾ	0	k o ɾ
555	60_eat	EAT	Cacaopera	Cacaopera	duri	duri	301	638		d u r i		1336		1 7 5 7	AXBZ	TYRI	8	8.T.C 8.Y.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	duri	0	d u r i
556	60_eat	EAT	Mayangna	Mayangna	kas	kas	300	642		k a s		1336		1 7 3	AXN	KAS	18	18.K.C 18.A.V 18.S.c	2.0 1.5 0.8	kas	0	k a s
557	60_eat	EAT	Ulwa	Ulwa	kas	kas	300	642		k a s		1336		1 7 3	AXN	KAS	25	25.K.C 25.A.V 25.S.c	2.0 1.5 0.8	kas	0	k a s
558	60_eat	EAT	Miskito	Mískito	pi	pi	302	644		p i		1336		1 7	AX	PI	19	19.P.C 19.I.V	2.0 1.5	pi	0	p i
559	60_eat	EAT	Pech	Pech	ã̀ʔ	ã̀ʔ	303	642		ã̀/ã ʔ		1336		7 1	XN	AH	21	21.A.V 21.H.c	1.5 0.8	ã̀/ãʔ	0	ã̀/ã ʔ
560	60_eat	EAT	Rama	Rama	altuŋwa	altuŋwa	304	646		a l t u ŋ w a		1336		7 5 1 7 4 6 7	XMBYBCZ	ALTYNWA	22	22.A.V 22.L.c 22.T.C 22.Y.V 22.N.C 22.W.C 22.A.V	1.5 1.1 1.75 1.3 1.75 1.5 0.8	altuŋwa	0	a l t u ŋ w a
561	60_eat	EAT	MalekuJaika	Maléku Jaíka	laki:	laki:	305	638		l a k i:		1336		5 7 1 7	AXBZ	LAKI	17	17.L.C 17.A.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	laki:	0	l a k i:
562	60_eat	EAT	Boruca	Boruca	túʔ	túʔ	304	638		t ú/u ʔ		1336		1 7 1	AXN	TYH	4	4.T.C 4.Y.V 4.H.c	2.0 1.5 0.8	tú/uʔ	0	- - t ú/u ʔ - -
563	60_eat	EAT	Bribri	Bribri	tʃka	tʃka	306	638		tʃ k a		1336		1 1 7	ACZ	TKA	5	5.T.C 5.K.C 5.A.V	2.0 1.5 0.8	tʃka	0	tʃ - k a
564	60_eat	EAT	Cabecar	Cabécar	dʒakɪ	dʒakɪ	306	638		dʒ a k ɪ		1336		1 7 1 7	AXBZ	TAKI	7	7.T.C 7.A.V 7.K.C 7.I.V	2.0 1.5 1.75 0.8	dʒakɪ	0	dʒ a k ɪ
565	60_eat	EAT	Teribe	Teribe	ií	ií	307	647		i í/i		1336		7 7	XZ	II	24	24.I.V 24.I.V	1.5 0.8	ií/i	0	i í/i
566	60_eat	EAT	Ngabere	Ngäbere	mɾɣɾe	mɾɣɾe	308	645		m ɾ ɣ ɾ e		1336		4 5 3 5 7	AXBCZ	MRGRE	20	20.M.C 20.R.V 20.G.C 20.R.C 20.E.V	2.0 1.5 1.75 1.5 0.8	mɾɣɾe	0	m ɾ - ɣ ɾ e
567	60_eat	EAT	Buglere	Buglere	bliɾe	bliɾe	308	639		b l i ɾ e		1336		1 5 7 5 7	ACXBZ	PLIRE	6	6.P.C 6.L.C 6.I.V 6.R.C 6.E.V	2.0 1.5 1.5 1.75 0.8	bliɾe	0	b l i - ɾ e
568	60_eat	EAT	Dorasque	Dorasque	kut	kut	309	642		k u t		1336		1 7 1	AXN	KYT	13	13.K.C 13.Y.V 13.T.c	2.0 1.5 0.8	kut	0	k u - t -
569	60_eat	EAT	SanBlasKuna	San Blas Kuna	kunne	kunne	309	641		k u n n e		1336		1 7 4 4 7	AXMBZ	KYNNE	23	23.K.C 23.Y.V 23.N.c 23.N.C 23.E.V	2.0 1.5 1.1 1.75 0.8	kunne	0	k u n n e
570	60_eat	EAT	Cogui	Cogui	'za	'za	310	637		'z/z a		1336		3 7	AX	SA	12	12.S.C 12.A.V	2.0 1.5	'z/za	0	'z/z a
571	60_eat	EAT	Arhuaco	Arhuaco	'z	'z	310	637		'z/z		1336		3	A	S	1	1.S.C	2.0	'z/z	0	'z/z -
572	60_eat	EAT	Malayo	Malayo	ʒa	ʒa	310	637		ʒ a		1336		3 7	AX	SA	16	16.S.C 16.A.V	2.0 1.5	ʒa	0	ʒ a
573	60_eat	EAT	Chimila	Chimila	'kenne	'kenne	311	641		'k/k e n n e		1336		1 7 4 4 7	AXMBZ	KENNE	11	11.K.C 11.E.V 11.N.c 11.N.C 11.E.V	2.0 1.5 1.1 1.75 0.8	'k/kenne	0	'k/k e n n e
574	60_eat	EAT	Chibcha	Chibcha	so	so	312	637		s o		1336		3 7	AX	SU	10	10.S.C 10.U.V	2.0 1.5	so	0	s o
575	60_eat	EAT	CentralTunebo	Central Tunebo	ja'jin	ja'jin	313	640		j a 'j/j i n		1336		6 7 6 7 4	AXBYN	JAJIN	9	9.J.C 9.A.V 9.J.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 0.8	ja'j/jin	0	j a 'j/j i n
576	60_eat	EAT	Bari	Barí	dà	dà	314	638		d `a/a		1336		1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	d`a/a	0	d `a/a
#
1723	46_eye	EYE	LencaSalvador	Lenca-Salvador	sap	sap	927	665		s a p		1248		3 7 1	AXN	SAP	15	15.S.C 15.A.V 15.P.c	2.0 1.5 0.8	sap	0	s a p - -
1724	46_eye	EYE	LencaHonduras	Lenca-Honduras	sarin	sarin	927	668		s a r i n		1248		3 7 5 7 4	AXBYN	SARIN	14	14.S.C 14.A.V 14.R.C 14.I.V 14.N.c	2.0 1.5 1.75 1.3 0.8	sarin	0	s a r i n
1725	46_eye	EYE	Cacaopera	Cacaopera	kunn	kunn	928	667		k u n n		1248		1 7 4 4	AXLN	KYNN	8	8.K.C 8.Y.V 8.N.c 8.N.c	2.0 1.5 1.1 0.8	kunn	0	k u n n
1726	46_eye	EYE	Mayangna	Mayangna	makpa	makpa	929	665		m a k p a		1248		4 7 1 1 7	AXMBZ	MAKPA	18	18.M.C 18.A.V 18.K.c 18.P.C 18.A.V	2.0 1.5 1.1 1.75 0.8	makpa	0	m a k p - - a
1727	46_eye	EYE	Ulwa	Ulwa	makdaka	makdaka	929	665		m a k d a k a		1248		4 7 1 1 7 1 7	AXMBYBZ	MAKTAKA	25	25.M.C 25.A.V 25.K.c 25.T.C 25.A.V 25.K.C 25.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	makdaka	0	m a k d a k a
1728	46_eye	EYE	Miskito	Mískito	nakra	nakra	930	666		n a k r a		1248		4 7 1 5 7	AXBCZ	NAKRA	19	19.N.C 19.A.V 19.K.C 19.R.C 19.A.V	2.0 1.5 1.75 1.5 0.8	nakra	0	n a k r a
1729	46_eye	EYE	Pech	Pech	wà	wà	931	666		w à/a		1248		6 7	AX	WA	21	21.W.C 21.A.V	2.0 1.5	wà/a	0	- - w - - - à/a
1730	46_eye	EYE	Rama	Rama	up	up	931	665		u p		1248		7 1	XN	YP	22	22.Y.V 22.P.c	1.5 0.8	up	0	- u p - - - -
1731	46_eye	EYE	MalekuJaika	Maléku Jaíka	ɸiɬi	ɸiɬi	932	669		ɸ i ɬ i		1248		3 7 5 7	AXBZ	BILI	17	17.B.C 17.I.V 17.L.C 17.I.V	2.0 1.5 1.75 0.8	ɸiɬi	0	ɸ i ɬ i
1732	46_eye	EYE	Boruca	Boruca	kàʔíʃ kúb	kàʔíʃ kúb	933	664 665		k à/a ʔ í/i ʃ + k ú/u b		1248		1 7 1 7 3 9 1 7 1	AXBYN_AXN	KAHIS_KYP	4	4.K.C 4.A.V 4.H.C 4.I.V 4.S.c 4._._ 4.K.C 4.Y.V 4.P.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kà/aʔí/iʃ+kú/ub	0	k à/a ʔ í/i ʃ + k ú/u b
1733	46_eye	EYE	Bribri	Bribri	uʊ́baɺà	uʊ́baɺà	931	665		u ʊ́/ʊ b a ɺ à/a		1248		7 7 1 7 5 7	XYBYBZ	YYPARA	5	5.Y.V 5.Y.V 5.P.C 5.A.V 5.R.C 5.A.V	1.5 1.3 1.75 1.3 1.75 0.8	uʊ́/ʊbaɺà/a	0	u ʊ́/ʊ b a ɺ - à/a
1734	46_eye	EYE	Cabecar	Cabécar	uʊ́baɺà	uʊ́baɺà	931	665		u ʊ́/ʊ b a ɺ à/a		1248		7 7 1 7 5 7	XYBYBZ	YYPARA	7	7.Y.V 7.Y.V 7.P.C 7.A.V 7.R.C 7.A.V	1.5 1.3 1.75 1.3 1.75 0.8	uʊ́/ʊbaɺà/a	0	u ʊ́/ʊ b a ɺ - à/a
1735	46_eye	EYE	Teribe	Teribe	bòkuò	bòkuò	931	666		b ò/o k u ò/o		1248		1 7 1 7 7	AXBYZ	PUKYU	24	24.P.C 24.U.V 24.K.C 24.Y.V 24.U.V	2.0 1.5 1.75 1.3 0.8	bò/okuò/o	0	- - b ò/o k u ò/o
1736	46_eye	EYE	Ngabere	Ngäbere	okwɔ	okwɔ	934	666		o k w ɔ		1248		7 1 6 7	XBCZ	UKWU	20	20.U.V 20.K.C 20.W.C 20.U.V	1.5 1.75 1.5 0.8	okwɔ	0	o k w ɔ
1737	46_eye	EYE	Buglere	Buglere	gwagwa	gwagwa	931	666		g w a g w a		1248		1 6 7 1 6 7	ACXBCZ	KWAKWA	6	6.K.C 6.W.C 6.A.V 6.K.C 6.W.C 6.A.V	2.0 1.5 1.5 1.75 1.5 0.8	gwagwa	0	g - w a g w a
1738	46_eye	EYE	Dorasque	Dorasque	okó	okó	934	666		o k ó/o		1248		7 1 7	XBZ	UKU	13	13.U.V 13.K.C 13.U.V	1.5 1.75 0.8	okó/o	0	o k - ó/o
1739	46_eye	EYE	SanBlasKuna	San Blas Kuna	ipia	ipia	935	665		i p i a		1248		7 1 7 7	XBYZ	IPIA	23	23.I.V 23.P.C 23.I.V 23.A.V	1.5 1.75 1.3 0.8	ipia	0	i p i a
1740	46_eye	EYE	Cogui	Cogui	'uba	'uba	931	665		'u/u b a		1248		7 1 7	XBZ	YPA	12	12.Y.V 12.P.C 12.A.V	1.5 1.75 0.8	'u/uba	0	- 'u/u b - - - a
1741	46_eye	EYE	Arhuaco	Arhuaco	'umɨ	'umɨ	931	662		'u/u m ɨ		1248		7 4 7	XBZ	YMI	1	1.Y.V 1.M.C 1.I.V	1.5 1.75 0.8	'u/umɨ	0	- - - 'u/u m - ɨ
1742	46_eye	EYE	Malayo	Malayo	uma	uma	931	662		u m a		1248		7 4 7	XBZ	YMA	16	16.Y.V 16.M.C 16.A.V	1.5 1.75 0.8	uma	0	- - - u m - a
1743	46_eye	EYE	Chimila	Chimila	wa:kwa	wa:kwa	931	666		w a: k w a		1248		6 7 1 6 7	AXBCZ	WAKWA	11	11.W.C 11.A.V 11.K.C 11.W.C 11.A.V	2.0 1.5 1.75 1.5 0.8	wa:kwa	0	- - w a: k w a
1744	46_eye	EYE	Chibcha	Chibcha	upkua	upkua	931	665		u p k u a		1248		7 1 1 7 7	XMBYZ	YPKYA	10	10.Y.V 10.P.c 10.K.C 10.Y.V 10.A.V	1.5 1.1 1.75 1.3 0.8	upkua	0	- u p - k u a
1745	46_eye	EYE	CentralTunebo	Central Tunebo	'uba	'uba	931	665		'u/u b a		1248		7 1 7	XBZ	YPA	9	9.Y.V 9.P.C 9.A.V	1.5 1.75 0.8	'u/uba	0	- 'u/u b - - - a
1746	46_eye	EYE	Bari	Barí	o:	o:	931	663		o:		1248		7	X	U	3	3.U.V	1.5	o:	0	- - - - - - o:
#
1245	47_far	FAR	LencaSalvador	Lenca-Salvador	kota	kota	657	690		k o t a		1406		1 7 1 7	AXBZ	KUTA	15	15.K.C 15.U.V 15.T.C 15.A.V	2.0 1.5 1.75 0.8	kota	1	k o t a
1246	47_far	FAR	LencaHonduras	Lenca-Honduras	kota	kota	657	690		k o t a		1406		1 7 1 7	AXBZ	KUTA	14	14.K.C 14.U.V 14.T.C 14.A.V	2.0 1.5 1.75 0.8	kota	0	k o t a
1247	47_far	FAR	Cacaopera	Cacaopera	ataptika	ataptika	658	689		a t a p t i k a		1406		7 1 7 1 1 7 1 7	XBYMBYBZ	ATAPTIKA	8	8.A.V 8.T.C 8.A.V 8.P.c 8.T.C 8.I.V 8.K.C 8.A.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ataptika	0	a t a p t i k a
1248	47_far	FAR	Mayangna	Mayangna	nai	nai	659	695		n a i		1406		4 7 7	AXZ	NAI	18	18.N.C 18.A.V 18.I.V	2.0 1.5 0.8	nai	0	n a - - - - i
1249	47_far	FAR	Ulwa	Ulwa	bai	bai	660	688		b a i		1406		1 7 7	AXZ	PAI	25	25.P.C 25.A.V 25.I.V	2.0 1.5 0.8	bai	0	b a i
1250	47_far	FAR	Miskito	Mískito	lajhura	lajhura	659	696		l a j h u r a		1406		5 7 6 3 7 5 7	AXMBYBZ	LAJHYRA	19	19.L.C 19.A.V 19.J.c 19.H.C 19.Y.V 19.R.C 19.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	lajhura	0	l a j h u r a
1251	47_far	FAR	Pech	Pech	kã:ɾà	kã:ɾà	661	690		k ã: ɾ à/a		1406		1 7 5 7	AXBZ	KARA	21	21.K.C 21.A.V 21.R.C 21.A.V	2.0 1.5 1.75 0.8	kã:ɾà/a	0	k ã: ɾ - - - - à/a
1252	47_far	FAR	Rama	Rama	naɾbik	naɾbik	662	697		n a ɾ b i k		1406		4 7 5 1 7 1	AXMBYN	NARPIK	22	22.N.C 22.A.V 22.R.c 22.P.C 22.I.V 22.K.c	2.0 1.5 1.1 1.75 1.3 0.8	naɾbik	0	n a ɾ b i k
1253	47_far	FAR	MalekuJaika	Maléku Jaíka	kartau:ni	kartau:ni	661	690		k a r t a u: n i		1406		1 7 5 1 7 7 4 7	AXMBYYBZ	KARTAYNI	17	17.K.C 17.A.V 17.R.c 17.T.C 17.A.V 17.Y.V 17.N.C 17.I.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	kartau:ni	0	k a r t a u: n i
1254	47_far	FAR	Boruca	Boruca	káuìk	káuìk	663	690		k á/a u ì/i k		1406		1 7 7 7 1	AXYYN	KAYIK	4	4.K.C 4.A.V 4.Y.V 4.I.V 4.K.c	2.0 1.5 1.3 1.3 0.8	ká/auì/ik	0	k á/a u ì/i k
1255	47_far	FAR	Bribri	Bribri	kã̂bĩ̌	kã̂bĩ̌	664	690		k ã̂/ã b ĩ̌/ĩ		1406		1 7 1 7	AXBZ	KAPI	5	5.K.C 5.A.V 5.P.C 5.I.V	2.0 1.5 1.75 0.8	kã̂/ãbĩ̌/ĩ	0	k ã̂/ã b - ĩ̌/ĩ
1256	47_far	FAR	Cabecar	Cabécar	kãbĩ̂ĩ̂	kãbĩ̂ĩ̂	664	690		k ã b ĩ̂/ĩ ĩ̂/ĩ		1406		1 7 1 7 7	AXBYZ	KAPII	7	7.K.C 7.A.V 7.P.C 7.I.V 7.I.V	2.0 1.5 1.75 1.3 0.8	kãbĩ̂/ĩĩ̂/ĩ	0	k ã b ĩ̂/ĩ ĩ̂/ĩ
1257	47_far	FAR	Teribe	Teribe	ɸòla	ɸòla	665	688		ɸ ò/o l a		1406		3 7 5 7	AXBZ	BULA	24	24.B.C 24.U.V 24.L.C 24.A.V	2.0 1.5 1.75 0.8	ɸò/ola	0	ɸ ò/o l a
1258	47_far	FAR	Ngabere	Ngäbere	mẽte	mẽte	666	692		m ẽ t e		1406		4 7 1 7	AXBZ	METE	20	20.M.C 20.E.V 20.T.C 20.E.V	2.0 1.5 1.75 0.8	mẽte	0	m ẽ - t e
