# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
922	19_cold	COLD	Cabecar	Cabécar	tsḗ	tsḗ	t s ẽ́/ẽ	cabe1245	1287	9.67	-83.41		0	0	?	1 3 7	ACX	TSE	7	7.T.C 7.S.C 7.E.V	2.0 1.5 1.5	tsẽ́/ẽ	0	225
923	19_cold	COLD	Teribe	Teribe	séntè	séntè	s é/e n t è/e	teri1250	1287	9.06	-82.96		0	0	?	3 7 4 1 7	AXMBZ	SENTE	24	24.S.C 24.E.V 24.N.c 24.T.C 24.E.V	2.0 1.5 1.1 1.75 0.8	sé/entè/e	0	237
924	19_cold	COLD	Ngabere	Ngäbere	tibo	tibo	t i b o	ngab1239	1287	8.83	-82.39		0	0	?	1 7 1 7	AXBZ	TIPU	20	20.T.C 20.I.V 20.P.C 20.U.V	2.0 1.5 1.75 0.8	tibo	0	233
925	19_cold	COLD	Buglere	Buglere	skeke	skeke	s k e k e	bugl1243	1287	8.58	-81.26		0	0	?	3 1 7 1 7	ACYBZ	SKEKE	6	6.S.C 6.K.C 6.E.V 6.K.C 6.E.V	2.0 1.5 1.3 1.75 0.8	skeke	0	224
926	19_cold	COLD	Dorasque	Dorasque	saiga	saiga	s a i g a	dora1242	1287	8.57	-82.38		0	0	?	3 7 7 1 7	AXYBZ	SAIKA	13	13.S.C 13.A.V 13.I.V 13.K.C 13.A.V	2.0 1.5 1.3 1.75 0.8	saiga	0	224
927	19_cold	COLD	SanBlasKuna	San Blas Kuna	tiopikwa	tiopikwa	t i o p i k w a	sanb1242	1287	9.16	-78.31		0	0	?	1 7 7 1 7 1 6 7	AXYBYBCZ	TIUPIKWA	23	23.T.C 23.I.V 23.U.V 23.P.C 23.I.V 23.K.C 23.W.C 23.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.5 0.8	tiopikwa	0	236
928	19_cold	COLD	Cogui	Cogui	ʃu'izala	ʃu'izala	ʃ u 'i/i z a l a	cogu1240	1287	10.95	-73.80		0	0	?	3 7 7 3 7 5 7	AXYBYBZ	SYISALA	12	12.S.C 12.Y.V 12.I.V 12.S.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	ʃu'i/izala	0	228
929	19_cold	COLD	Arhuaco	Arhuaco	kɨ kawa	kɨ kawa	k ɨ + k a w a	arhu1242	1287	10.70	-73.64		0	0	?	1 7 9 1 7 6 7	AX_AXBZ	KI_KAWA	1	1.K.C 1.I.V 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kɨ+kawa	0	220
930	19_cold	COLD	Malayo	Malayo	se	se	s e	mala1522	1287	10.93	-73.42		0	0	?	3 7	AX	SE	16	16.S.C 16.E.V	2.0 1.5	se	0	221
931	19_cold	COLD	Chimila	Chimila	sa:hnihka:	sa:hnihka:	s a: h n i h k a:	chim1309	1287	10.19	-74.26		0	0	?	3 7 3 4 7 3 1 7	AXBCYMBZ	SAHNIHKA	11	11.S.C 11.A.V 11.H.C 11.N.C 11.I.V 11.H.c 11.K.C 11.A.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	sa:hnihka:	0	227
932	19_cold	COLD	Chibcha	Chibcha	nɨko	nɨko	n ɨ k o	chib1270	1287	6.25	-74.17		0	0	?	4 7 1 7	AXBZ	NIKU	10	10.N.C 10.I.V 10.K.C 10.U.V	2.0 1.5 1.75 0.8	nɨko	0	226
933	19_cold	COLD	CentralTunebo	Central Tunebo	'seroa	'seroa	's/s e r o a	cent2150	1287	6.89	-72.09		0	0	?	3 7 5 7 7	AXBYZ	SERUA	9	9.S.C 9.E.V 9.R.C 9.U.V 9.A.V	2.0 1.5 1.75 1.3 0.8	's/seroa	0	221
934	19_cold	COLD	Bari	Barí	te:	te:	t e:	bari1297	1287	9.08	-72.94		0	0	?	1 7	AX	TE	3	3.T.C 3.E.V	2.0 1.5	te:	0	221
#
2464	9_come	COME	LencaSalvador	Lenca-Salvador	po	po	p o	lenc1242	1446	13.56	-87.50		0	0	?	1 7	AX	PU	15	15.P.C 15.U.V	2.0 1.5	po	0	249
2465	9_come	COME	LencaHonduras	Lenca-Honduras	pu	pu	p u	lenc1243	1446	13.67	-88.11		0	0	?	1 7	AX	PY	14	14.P.C 14.Y.V	2.0 1.5	pu	0	249
2466	9_come	COME	Cacaopera	Cacaopera	ajra	ajra	a j r a	caca1247	1446	13.74	-88.11		0	0	?	7 6 5 7	XMBZ	AJRA	8	8.A.V 8.J.c 8.R.C 8.A.V	1.5 1.1 1.75 0.8	ajra	0	244
2467	9_come	COME	Mayangna	Mayangna	ajwa	ajwa	a j w a	maya1285	1446	14.13	-84.34		0	0	?	7 6 6 7	XMBZ	AJWA	18	18.A.V 18.J.c 18.W.C 18.A.V	1.5 1.1 1.75 0.8	ajwa	0	244
2468	9_come	COME	Ulwa	Ulwa	ajwa	ajwa	a j w a	ulwa1239	1446	12.93	-83.58		0	0	?	7 6 6 7	XMBZ	AJWA	25	25.A.V 25.J.c 25.W.C 25.A.V	1.5 1.1 1.75 0.8	ajwa	0	244
2469	9_come	COME	Miskito	Mískito	bal	bal	b a l	misk1239	1446	15.16	-84.29		0	0	?	1 7 5	AXN	PAL	19	19.P.C 19.A.V 19.L.c	2.0 1.5 0.8	bal	0	250
2470	9_come	COME	Pech	Pech	tèʔk	tèʔk	t è/e ʔ k	pech1241	1446	15.80	-85.56		0	0	?	1 7 1 1	AXLN	TEHK	21	21.T.C 21.E.V 21.H.c 21.K.c	2.0 1.5 1.1 0.8	tè/eʔk	0	239
2471	9_come	COME	Rama	Rama	si:k	si:k	s i: k	rama1270	1446	11.50	-83.86		0	0	?	3 7 1	AXN	SIK	22	22.S.C 22.I.V 22.K.c	2.0 1.5 0.8	si:k	0	239
2472	9_come	COME	MalekuJaika	Maléku Jaíka	toki:	toki:	t o k i:	male1297	1446	10.75	-84.73		0	0	?	1 7 1 7	AXBZ	TUKI	17	17.T.C 17.U.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	toki:	0	243
2473	9_come	COME	Boruca	Boruca	dàbàk	dàbàk	d à/a b à/a k	boru1252	1446	8.88	-83.21		0	0	?	1 7 1 7 1	AXBYN	TAPAK	4	4.T.C 4.A.V 4.P.C 4.A.V 4.K.c	2.0 1.5 1.75 1.3 0.8	dà/abà/ak	0	241
2474	9_come	COME	Bribri	Bribri	dɪ	dɪ	d ɪ	brib1243	1446	9.40	-83.05		0	0	?	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	dɪ	0	242
2475	9_come	COME	Cabecar	Cabécar	de	de	d e	cabe1245	1446	9.67	-83.41		0	0	?	1 7	AX	TE	7	7.T.C 7.E.V	2.0 1.5	de	0	242
2476	9_come	COME	Teribe	Teribe	ték	ték	t é/e k	teri1250	1446	9.06	-82.96		0	0	?	1 7 1	AXN	TEK	24	24.T.C 24.E.V 24.K.c	2.0 1.5 0.8	té/ek	0	239
2477	9_come	COME	Ngabere	Ngäbere	kite	kite	k i t e	ngab1239	1446	8.83	-82.39		0	0	?	1 7 1 7	AXBZ	KITE	20	20.K.C 20.I.V 20.T.C 20.E.V	2.0 1.5 1.75 0.8	kite	0	251
2478	9_come	COME	Buglere	Buglere	tʃige	tʃige	tʃ i g e	bugl1243	1446	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	TIKE	6	6.T.C 6.I.V 6.K.C 6.E.V	2.0 1.5 1.75 0.8	tʃige	0	243
2479	9_come	COME	Dorasque	Dorasque	berik	berik	b e r i k	dora1242	1446	8.57	-82.38		0	0	?	1 7 5 7 1	AXBYN	PERIK	13	13.P.C 13.E.V 13.R.C 13.I.V 13.K.c	2.0 1.5 1.75 1.3 0.8	berik	0	248
2480	9_come	COME	SanBlasKuna	San Blas Kuna	take	take	t a k e	sanb1242	1446	9.16	-78.31		0	0	?	1 7 1 7	AXBZ	TAKE	23	23.T.C 23.A.V 23.K.C 23.E.V	2.0 1.5 1.75 0.8	take	0	243
2481	9_come	COME	Cogui	Cogui	'naʃ	'naʃ	'n/n a ʃ	cogu1240	1446	10.95	-73.80		0	0	?	4 7 3	AXN	NAS	12	12.N.C 12.A.V 12.S.c	2.0 1.5 0.8	'n/naʃ	0	246
2482	9_come	COME	Arhuaco	Arhuaco	'nak	'nak	'n/n a k	arhu1242	1446	10.70	-73.64		0	0	?	4 7 1	AXN	NAK	1	1.N.C 1.A.V 1.K.c	2.0 1.5 0.8	'n/nak	0	239
2483	9_come	COME	Malayo	Malayo	nak	nak	n a k	mala1522	1446	10.93	-73.42		0	0	?	4 7 1	AXN	NAK	16	16.N.C 16.A.V 16.K.c	2.0 1.5 0.8	nak	0	239
2484	9_come	COME	Chimila	Chimila	hatta	hatta	h a t t a	chim1309	1446	10.19	-74.26		0	0	?	3 7 1 1 7	AXMBZ	HATTA	11	11.H.C 11.A.V 11.T.c 11.T.C 11.A.V	2.0 1.5 1.1 1.75 0.8	hatta	0	247
2485	9_come	COME	Chibcha	Chibcha	nɨ	nɨ	n ɨ	chib1270	1446	6.25	-74.17		0	0	?	4 7	AX	NI	10	10.N.C 10.I.V	2.0 1.5	nɨ	0	246
2486	9_come	COME	CentralTunebo	Central Tunebo	'beki	'beki	'b/b e k i	cent2150	1446	6.89	-72.09		0	0	?	1 7 1 7	AXBZ	PEKI	9	9.P.C 9.E.V 9.K.C 9.I.V	2.0 1.5 1.75 0.8	'b/beki	0	245
2487	9_come	COME	Bari	Barí	abãi	abãi	a b ã i	bari1297	1446	9.08	-72.94		0	0	?	7 1 7 7	XBYZ	APAI	3	3.A.V 3.P.C 3.A.V 3.I.V	1.5 1.75 1.3 0.8	abãi	0	240
#
1317	59_cry	CRY	LencaSalvador	Lenca-Salvador	kaj	kaj	k a j	lenc1242	1839	13.56	-87.50		0	0	?	1 7 6	AXN	KAJ	15	15.K.C 15.A.V 15.J.c	2.0 1.5 0.8	kaj	0	259
1318	59_cry	CRY	LencaHonduras	Lenca-Honduras	aj	aj	a j	lenc1243	1839	13.67	-88.11		0	0	?	7 6	XN	AJ	14	14.A.V 14.J.c	1.5 0.8	aj	0	259
1319	59_cry	CRY	Cacaopera	Cacaopera	walwa	walwa	w a l w a	caca1247	1839	13.74	-88.11		0	0	?	6 7 5 6 7	AXBCZ	WALWA	8	8.W.C 8.A.V 8.L.C 8.W.C 8.A.V	2.0 1.5 1.75 1.5 0.8	walwa	0	257
1320	59_cry	CRY	Mayangna	Mayangna	ajdi	ajdi	a j d i	maya1285	1839	14.13	-84.34		0	0	?	7 6 1 7	XMBZ	AJTI	18	18.A.V 18.J.c 18.T.C 18.I.V	1.5 1.1 1.75 0.8	ajdi	0	261
1321	59_cry	CRY	Ulwa	Ulwa	ajda	ajda	a j d a	ulwa1239	1839	12.93	-83.58		0	0	?	7 6 1 7	XMBZ	AJTA	25	25.A.V 25.J.c 25.T.C 25.A.V	1.5 1.1 1.75 0.8	ajda	0	261
1322	59_cry	CRY	Miskito	Mískito	in	in	i n	misk1239	1839	15.16	-84.29		0	0	?	7 4	XN	IN	19	19.I.V 19.N.c	1.5 0.8	in	0	262
1323	59_cry	CRY	Pech	Pech	àkàh	àkàh	à/a k à/a h	pech1241	1839	15.80	-85.56		0	0	?	7 1 7 3	XBYN	AKAH	21	21.A.V 21.K.C 21.A.V 21.H.c	1.5 1.75 1.3 0.8	à/akà/ah	0	263
1324	59_cry	CRY	Rama	Rama	paun	paun	p a u n	rama1270	1839	11.50	-83.86		0	0	?	1 7 7 4	AXYN	PAYN	22	22.P.C 22.A.V 22.Y.V 22.N.c	2.0 1.5 1.3 0.8	paun	0	264
1325	59_cry	CRY	MalekuJaika	Maléku Jaíka	xue:	xue:	x u e:	male1297	1839	10.75	-84.73		0	0	?	3 7 7	AXZ	GYE	17	17.G.C 17.Y.V 17.E.V	2.0 1.5 0.8	xue:	0	252
1326	59_cry	CRY	Boruca	Boruca	bò	bò	b ò/o	boru1252	1839	8.88	-83.21		0	0	?	1 7	AX	PU	4	4.P.C 4.U.V	2.0 1.5	bò/o	0	254
1327	59_cry	CRY	Bribri	Bribri	iĩ	iĩ	i ĩ	brib1243	1839	9.40	-83.05		0	0	?	7 7	XZ	II	5	5.I.V 5.I.V	1.5 0.8	iĩ	0	255
1328	59_cry	CRY	Cabecar	Cabécar	hĩ	hĩ	h ĩ	cabe1245	1839	9.67	-83.41		0	0	?	3 7	AX	HI	7	7.H.C 7.I.V	2.0 1.5	hĩ	0	256
1329	59_cry	CRY	Teribe	Teribe	sɾáɾ	sɾáɾ	s ɾ á/a ɾ	teri1250	1839	9.06	-82.96		0	0	?	3 5 7 5	ACXN	SRAR	24	24.S.C 24.R.C 24.A.V 24.R.c	2.0 1.5 1.5 0.8	sɾá/aɾ	0	265
1330	59_cry	CRY	Ngabere	Ngäbere	mui	mui	m u i	ngab1239	1839	8.83	-82.39		0	0	?	4 7 7	AXZ	MYI	20	20.M.C 20.Y.V 20.I.V	2.0 1.5 0.8	mui	0	252
1331	59_cry	CRY	Buglere	Buglere	moe	moe	m o e	bugl1243	1839	8.58	-81.26		0	0	?	4 7 7	AXZ	MUE	6	6.M.C 6.U.V 6.E.V	2.0 1.5 0.8	moe	0	252
1332	59_cry	CRY	Dorasque	Dorasque	bos	bos	b o s	dora1242	1839	8.57	-82.38		0	0	?	1 7 3	AXN	PUS	13	13.P.C 13.U.V 13.S.c	2.0 1.5 0.8	bos	0	254
1333	59_cry	CRY	SanBlasKuna	San Blas Kuna	po	po	p o	sanb1242	1839	9.16	-78.31		0	0	?	1 7	AX	PU	23	23.P.C 23.U.V	2.0 1.5	po	0	254
1334	59_cry	CRY	Cogui	Cogui	'mau	'mau	'm/m a u	cogu1240	1839	10.95	-73.80		0	0	?	4 7 7	AXZ	MAY	12	12.M.C 12.A.V 12.Y.V	2.0 1.5 0.8	'm/mau	0	252
1335	59_cry	CRY	Arhuaco	Arhuaco	mau	mau	m a u	arhu1242	1839	10.70	-73.64		0	0	?	4 7 7	AXZ	MAY	1	1.M.C 1.A.V 1.Y.V	2.0 1.5 0.8	mau	0	252
1336	59_cry	CRY	Malayo	Malayo	áuau	áuau	á/a u a u	mala1522	1839	10.93	-73.42		0	0	?	7 7 7 7	XYYZ	AYAY	16	16.A.V 16.Y.V 16.A.V 16.Y.V	1.5 1.3 1.3 0.8	á/auau	0	260
1337	59_cry	CRY	Chimila	Chimila	'o:ni	'o:ni	'o:/o: n i	chim1309	1839	10.19	-74.26		0	0	?	7 4 7	XBZ	UNI	11	11.U.V 11.N.C 11.I.V	1.5 1.75 0.8	'o:/o:ni	0	258
1338	59_cry	CRY	Chibcha	Chibcha	kon	kon	k o n	chib1270	1839	6.25	-74.17		0	0	?	1 7 4	AXN	KUN	10	10.K.C 10.U.V 10.N.c	2.0 1.5 0.8	kon	0	253
1339	59_cry	CRY	CentralTunebo	Central Tunebo	ko'ni	ko'ni	k o 'n/n i	cent2150	1839	6.89	-72.09		0	0	?	1 7 4 7	AXBZ	KUNI	9	9.K.C 9.U.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	ko'n/ni	0	253
1340	59_cry	CRY	Bari	Barí	kona	kona	k o n a	bari1297	1839	9.08	-72.94		0	0	?	1 7 4 7	AXBZ	KUNA	3	3.K.C 3.U.V 3.N.C 3.A.V	2.0 1.5 1.75 0.8	kona	0	253
#
601	36_cut	CUT	LencaSalvador	Lenca-Salvador	t'ih	t'ih	t 'i/i h	lenc1242	1432	13.56	-87.50		0	0	?	1 7 3	AXN	TIH	15	15.T.C 15.I.V 15.H.c	2.0 1.5 0.8	t'i/ih	0	269
602	36_cut	CUT	LencaHonduras	Lenca-Honduras	taj	taj	t a j	lenc1243	1432	13.67	-88.11		0	0	?	1 7 6	AXN	TAJ	14	14.T.C 14.A.V 14.J.c	2.0 1.5 0.8	taj	0	268
603	36_cut	CUT	Cacaopera	Cacaopera	kat	kat	k a t	caca1247	1432	13.74	-88.11		0	0	?	1 7 1	AXN	KAT	8	8.K.C 8.A.V 8.T.c	2.0 1.5 0.8	kat	0	271
604	36_cut	CUT	Mayangna	Mayangna	dak	dak	d a k	maya1285	1432	14.13	-84.34		0	0	?	1 7 1	AXN	TAK	18	18.T.C 18.A.V 18.K.c	2.0 1.5 0.8	dak	0	276
605	36_cut	CUT	Ulwa	Ulwa	dak	dak	d a k	ulwa1239	1432	12.93	-83.58		0	0	?	1 7 1	AXN	TAK	25	25.T.C 25.A.V 25.K.c	2.0 1.5 0.8	dak	0	276
606	36_cut	CUT	Miskito	Mískito	klak	klak	k l a k	misk1239	1432	15.16	-84.29		0	0	?	1 5 7 1	ACXN	KLAK	19	19.K.C 19.L.C 19.A.V 19.K.c	2.0 1.5 1.5 0.8	klak	0	278
607	36_cut	CUT	Pech	Pech	tàs	tàs	t à/a s	pech1241	1432	15.80	-85.56		0	0	?	1 7 3	AXN	TAS	21	21.T.C 21.A.V 21.S.c	2.0 1.5 0.8	tà/as	0	269
608	36_cut	CUT	Rama	Rama	a: ŋtk	a: ŋtk	a: + ŋ t k	rama1270	1432	11.50	-83.86		0	0	?	7 9 4 1 1	X_ALN	A_NTK	22	22.A.V 22._._ 22.N.C 22.T.c 22.K.c	1.5 0.0 2.0 1.1 0.8	a:+ŋtk	0	280
609	36_cut	CUT	MalekuJaika	Maléku Jaíka	ɬati:	ɬati:	ɬ a t i:	male1297	1432	10.75	-84.73		0	0	?	5 7 1 7	AXBZ	LATI	17	17.L.C 17.A.V 17.T.C 17.I.V	2.0 1.5 1.75 0.8	ɬati:	0	277
610	36_cut	CUT	Boruca	Boruca	tàs	tàs	t à/a s	boru1252	1432	8.88	-83.21		0	0	?	1 7 3	AXN	TAS	4	4.T.C 4.A.V 4.S.c	2.0 1.5 0.8	tà/as	0	268
611	36_cut	CUT	Bribri	Bribri	tɪ	tɪ	t ɪ	brib1243	1432	9.40	-83.05		0	0	?	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	tɪ	0	269
612	36_cut	CUT	Cabecar	Cabécar	tɪ	tɪ	t ɪ	cabe1245	1432	9.67	-83.41		0	0	?	1 7	AX	TI	7	7.T.C 7.I.V	2.0 1.5	tɪ	0	269
613	36_cut	CUT	Teribe	Teribe	zí	zí	z í/i	teri1250	1432	9.06	-82.96		0	0	?	3 7	AX	SI	24	24.S.C 24.I.V	2.0 1.5	zí/i	0	282
614	36_cut	CUT	Ngabere	Ngäbere	tikekɔ	tikekɔ	t i k e k ɔ	ngab1239	1432	8.83	-82.39		0	0	?	1 7 1 7 1 7	AXBYBZ	TIKEKU	20	20.T.C 20.I.V 20.K.C 20.E.V 20.K.C 20.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tikekɔ	0	279
615	36_cut	CUT	Buglere	Buglere	date	date	d a t e	bugl1243	1432	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	TATE	6	6.T.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	date	0	270
616	36_cut	CUT	Dorasque	Dorasque	togli	togli	t o g l i	dora1242	1432	8.57	-82.38		0	0	?	1 7 1 5 7	AXBCZ	TUKLI	13	13.T.C 13.U.V 13.K.C 13.L.C 13.I.V	2.0 1.5 1.75 1.5 0.8	togli	0	276
617	36_cut	CUT	SanBlasKuna	San Blas Kuna	sikke	sikke	s i k k e	sanb1242	1432	9.16	-78.31		0	0	?	3 7 1 1 7	AXMBZ	SIKKE	23	23.S.C 23.I.V 23.K.c 23.K.C 23.E.V	2.0 1.5 1.1 1.75 0.8	sikke	0	281
618	36_cut	CUT	Cogui	Cogui	'men	'men	'm/m e n	cogu1240	1432	10.95	-73.80		0	0	?	4 7 4	AXN	MEN	12	12.M.C 12.E.V 12.N.c	2.0 1.5 0.8	'm/men	0	275
619	36_cut	CUT	Arhuaco	Arhuaco	ɾeʔ'beis	ɾeʔ'beis	ɾ e ʔ 'b/b e i s	arhu1242	1432	10.70	-73.64		0	0	?	5 7 1 1 7 7 3	AXMBYYN	REHPEIS	1	1.R.C 1.E.V 1.H.c 1.P.C 1.E.V 1.I.V 1.S.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	ɾeʔ'b/beis	0	266
620	36_cut	CUT	Malayo	Malayo	koʃ	koʃ	k o ʃ	mala1522	1432	10.93	-73.42		0	0	?	1 7 3	AXN	KUS	16	16.K.C 16.U.V 16.S.c	2.0 1.5 0.8	koʃ	0	269
621	36_cut	CUT	Chimila	Chimila	'ukkwa	'ukkwa	'u/u k k w a	chim1309	1432	10.19	-74.26		0	0	?	7 1 1 6 7	XMBCZ	YKKWA	11	11.Y.V 11.K.c 11.K.C 11.W.C 11.A.V	1.5 1.1 1.75 1.5 0.8	'u/ukkwa	0	274
622	36_cut	CUT	Chibcha	Chibcha	kɨhɨtɨ	kɨhɨtɨ	k ɨ h ɨ t ɨ	chib1270	1432	6.25	-74.17		0	0	?	1 7 3 7 1 7	AXBYBZ	KIHITI	10	10.K.C 10.I.V 10.H.C 10.I.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨhɨtɨ	0	273
623	36_cut	CUT	CentralTunebo	Central Tunebo	kwi'ki	kwi'ki	k w i 'k/k i	cent2150	1432	6.89	-72.09		0	0	?	1 6 7 1 7	ACXBZ	KWIKI	9	9.K.C 9.W.C 9.I.V 9.K.C 9.I.V	2.0 1.5 1.5 1.75 0.8	kwi'k/ki	0	272
624	36_cut	CUT	Bari	Barí	a:kd	a:kd	a: k d	bari1297	1432	9.08	-72.94		0	0	?	7 1 1	XLN	AKT	3	3.A.V 3.K.c 3.T.c	1.5 1.1 0.8	a:kd	0	267
#
145	100_dance	DANCE	LencaSalvador	Lenca-Salvador	uli	uli	u l i	lenc1242	1879	13.56	-87.50		0	0	?	7 5 7	XBZ	YLI	15	15.Y.V 15.L.C 15.I.V	1.5 1.75 0.8	uli	0	291
146	100_dance	DANCE	LencaHonduras	Lenca-Honduras	ul	ul	u l	lenc1243	1879	13.67	-88.11		0	0	?	7 5	XN	YL	14	14.Y.V 14.L.c	1.5 0.8	ul	0	291
147	100_dance	DANCE	Cacaopera	Cacaopera	jaukan	jaukan	j a u k a n	caca1247	1879	13.74	-88.11		0	0	?	6 7 7 1 7 4	AXYBYN	JAYKAN	8	8.J.C 8.A.V 8.Y.V 8.K.C 8.A.V 8.N.c	2.0 1.5 1.3 1.75 1.3 0.8	jaukan	0	287
148	100_dance	DANCE	Mayangna	Mayangna	ubu	ubu	u b u	maya1285	1879	14.13	-84.34		0	0	?	7 1 7	XBZ	YPY	18	18.Y.V 18.P.C 18.Y.V	1.5 1.75 0.8	ubu	0	293
149	100_dance	DANCE	Ulwa	Ulwa	aba:	aba:	a b a:	ulwa1239	1879	12.93	-83.58		0	0	?	7 1 7	XBZ	APA	25	25.A.V 25.P.C 25.A.V	1.5 1.75 0.8	aba:	0	300
150	100_dance	DANCE	Miskito	Mískito	dans pul	dans pul	d a n s + p u l	misk1239	1879	15.16	-84.29		0	0	?	1 7 4 3 9 1 7 5	AXLN_AXN	TANS_PYL	19	19.T.C 19.A.V 19.N.c 19.S.c 19._._ 19.P.C 19.Y.V 19.L.c	2.0 1.5 1.1 0.8 0.0 2.0 1.5 0.8	dans+pul	0	294
151	100_dance	DANCE	Pech	Pech	wiʔ	wiʔ	w i ʔ	pech1241	1879	15.80	-85.56		0	0	?	6 7 1	AXN	WIH	21	21.W.C 21.I.V 21.H.c	2.0 1.5 0.8	wiʔ	0	296
152	100_dance	DANCE	Rama	Rama	katapaik	katapaik	k a t a p a i k	rama1270	1879	11.50	-83.86		0	0	?	1 7 1 7 1 7 7 1	AXBYBYYN	KATAPAIK	22	22.K.C 22.A.V 22.T.C 22.A.V 22.P.C 22.A.V 22.I.V 22.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.3 0.8	katapaik	0	297
153	100_dance	DANCE	MalekuJaika	Maléku Jaíka	ɬi:la	ɬi:la	ɬ i: l a	male1297	1879	10.75	-84.73		0	0	?	5 7 5 7	AXBZ	LILA	17	17.L.C 17.I.V 17.L.C 17.A.V	2.0 1.5 1.75 0.8	ɬi:la	0	292
154	100_dance	DANCE	Boruca	Boruca	kuìk	kuìk	k u ì/i k	boru1252	1879	8.88	-83.21		0	0	?	1 7 7 1	AXYN	KYIK	4	4.K.C 4.Y.V 4.I.V 4.K.c	2.0 1.5 1.3 0.8	kuì/ik	0	283
155	100_dance	DANCE	Bribri	Bribri	kaɺʊ́tɪ	kaɺʊ́tɪ	k a ɺ ʊ́/ʊ t ɪ	brib1243	1879	9.40	-83.05		0	0	?	1 7 5 7 1 7	AXBYBZ	KARYTI	5	5.K.C 5.A.V 5.R.C 5.Y.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɺʊ́/ʊtɪ	0	285
156	100_dance	DANCE	Cabecar	Cabécar	kaɺʊ́tɪ	kaɺʊ́tɪ	k a ɺ ʊ́/ʊ t ɪ	cabe1245	1879	9.67	-83.41		0	0	?	1 7 5 7 1 7	AXBYBZ	KARYTI	7	7.K.C 7.A.V 7.R.C 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɺʊ́/ʊtɪ	0	285
157	100_dance	DANCE	Teribe	Teribe	tʰàŋnióŋ	tʰàŋnióŋ	tʰ à/a ŋ n i ó/o ŋ	teri1250	1879	9.06	-82.96		0	0	?	1 7 4 4 7 7 4	AXMBYYN	TANNIUN	24	24.T.C 24.A.V 24.N.c 24.N.C 24.I.V 24.U.V 24.N.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	tʰà/aŋnió/oŋ	0	299
158	100_dance	DANCE	Ngabere	Ngäbere	bradʒe	bradʒe	b r a dʒ e	ngab1239	1879	8.83	-82.39		0	0	?	1 5 7 1 7	ACXBZ	PRATE	20	20.P.C 20.R.C 20.A.V 20.T.C 20.E.V	2.0 1.5 1.5 1.75 0.8	bradʒe	0	295
159	100_dance	DANCE	Buglere	Buglere	gwie	gwie	g w i e	bugl1243	1879	8.58	-81.26		0	0	?	1 6 7 7	ACXZ	KWIE	6	6.K.C 6.W.C 6.I.V 6.E.V	2.0 1.5 1.5 0.8	gwie	0	286
160	100_dance	DANCE	Dorasque	Dorasque	kúyi	kúyi	k ú/u y i	dora1242	1879	8.57	-82.38		0	0	?	1 7 7 7	AXYZ	KYYI	13	13.K.C 13.Y.V 13.Y.V 13.I.V	2.0 1.5 1.3 0.8	kú/uyi	0	283
161	100_dance	DANCE	SanBlasKuna	San Blas Kuna	kuile	kuile	k u i l e	sanb1242	1879	9.16	-78.31		0	0	?	1 7 7 5 7	AXYBZ	KYILE	23	23.K.C 23.Y.V 23.I.V 23.L.C 23.E.V	2.0 1.5 1.3 1.75 0.8	kuile	0	298
162	100_dance	DANCE	Cogui	Cogui	kuiz	kuiz	k u i z	cogu1240	1879	10.95	-73.80		0	0	?	1 7 7 3	AXYN	KYIS	12	12.K.C 12.Y.V 12.I.V 12.S.c	2.0 1.5 1.3 0.8	kuiz	0	283
163	100_dance	DANCE	Arhuaco	Arhuaco	kué	kué	k u é/e	arhu1242	1879	10.70	-73.64		0	0	?	1 7 7	AXZ	KYE	1	1.K.C 1.Y.V 1.E.V	2.0 1.5 0.8	kué/e	0	283
