# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	ALIGNMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
155	100_dance	DANCE	Bribri	Bribri	kaɺʊ́tɪ	kaɺʊ́tɪ	k a ɺ ʊ́/ʊ t ɪ	brib1243	1879	9.39794	-83.0539		35	0	?	k a ɺ ʊ́/ʊ t ɪ	1 7 5 7 1 7	AXBYBZ	KARYTI	5	5.K.C 5.A.V 5.R.C 5.Y.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɺʊ́/ʊtɪ	0	285
156	100_dance	DANCE	Cabecar	Cabécar	kaɺʊ́tɪ	kaɺʊ́tɪ	k a ɺ ʊ́/ʊ t ɪ	cabe1245	1879	9.67031	-83.4102		35	0	?	k a ɺ ʊ́/ʊ t ɪ	1 7 5 7 1 7	AXBYBZ	KARYTI	7	7.K.C 7.A.V 7.R.C 7.Y.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kaɺʊ́/ʊtɪ	0	285
157	100_dance	DANCE	Teribe	Teribe	tʰàŋnióŋ	tʰàŋnióŋ	tʰ à/a ŋ n i ó/o ŋ	teri1250	1879	9.067	-82.9631		615	0	?		1 7 4 4 7 7 4	AXMBYYN	TANNIUN	24	24.T.C 24.A.V 24.N.c 24.N.C 24.I.V 24.U.V 24.N.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	tʰà/aŋnió/oŋ	0	299
158	100_dance	DANCE	Ngabere	Ngäbere	bradʒe	bradʒe	b r a dʒ e	ngab1239	1879	8.8251	-82.3911		613	0	?		1 5 7 1 7	ACXBZ	PRATE	20	20.P.C 20.R.C 20.A.V 20.T.C 20.E.V	2.0 1.5 1.5 1.75 0.8	bradʒe	0	295
159	100_dance	DANCE	Buglere	Buglere	gwie	gwie	g w i e	bugl1243	1879	8.57695	-81.25648		36	0	?	g w i e - - -	1 6 7 7	ACXZ	KWIE	6	6.K.C 6.W.C 6.I.V 6.E.V	2.0 1.5 1.5 0.8	gwie	0	286
160	100_dance	DANCE	Dorasque	Dorasque	kúyi	kúyi	k ú/u y i	dora1242	1879	8.567442	-82.375717		36	0	?	k ú/u y i - - -	1 7 7 7	AXYZ	KYYI	13	13.K.C 13.Y.V 13.Y.V 13.I.V	2.0 1.5 1.3 0.8	kú/uyi	0	283
161	100_dance	DANCE	SanBlasKuna	San Blas Kuna	kuile	kuile	k u i l e	sanb1242	1879	9.15686	-78.3075		36	0	?	k u i l - - e	1 7 7 5 7	AXYBZ	KYILE	23	23.K.C 23.Y.V 23.I.V 23.L.C 23.E.V	2.0 1.5 1.3 1.75 0.8	kuile	0	298
162	100_dance	DANCE	Cogui	Cogui	kuiz	kuiz	k u i z	cogu1240	1879	10.9485	-73.8043		36	0	?	k u i z - - -	1 7 7 3	AXYN	KYIS	12	12.K.C 12.Y.V 12.I.V 12.S.c	2.0 1.5 1.3 0.8	kuiz	0	283
163	100_dance	DANCE	Arhuaco	Arhuaco	kué	kué	k u é/e	arhu1242	1879	10.7018	-73.6363		36	0	?	k u é/e - - - -	1 7 7	AXZ	KYE	1	1.K.C 1.Y.V 1.E.V	2.0 1.5 0.8	kué/e	0	283
164	100_dance	DANCE	Malayo	Malayo	ku'i	ku'i	k u 'i/i	mala1522	1879	10.9286	-73.4056		36	0	?	k u 'i/i - - - -	1 7 7	AXZ	KYI	16	16.K.C 16.Y.V 16.I.V	2.0 1.5 0.8	ku'i/i	0	283
165	100_dance	DANCE	Chimila	Chimila	kuiahné	kuiahné	k u i a h n é/e	chim1309	1879	10.1902	-74.2559		36	0	?	k u i a h n é/e	1 7 7 7 3 4 7	AXYYBCZ	KYIAHNE	11	11.K.C 11.Y.V 11.I.V 11.A.V 11.H.C 11.N.C 11.E.V	2.0 1.5 1.3 1.3 1.75 1.5 0.8	kuiahné/e	0	290
166	100_dance	DANCE	Chibcha	Chibcha	tsahana	tsahana	t s a h a n a	chib1270	1879	6.24999	-74.1666		609	0	?		1 3 7 3 7 4 7	ACXBYBZ	TSAHANA	10	10.T.C 10.S.C 10.A.V 10.H.C 10.A.V 10.N.C 10.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	tsahana	0	289
167	100_dance	DANCE	CentralTunebo	Central Tunebo	ki'ni	ki'ni	k i 'n/n i	cent2150	1879	6.8867	-72.097		608	0	?		1 7 4 7	AXBZ	KINI	9	9.K.C 9.I.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	ki'n/ni	0	288
168	100_dance	DANCE	Bari	Barí	asi	asi	a s i	bari1297	1879	9.08497	-72.9353		606	0	?		7 3 7	XBZ	ASI	3	3.A.V 3.S.C 3.I.V	1.5 1.75 0.8	asi	0	284
#
1849	89_dog	DOG	Pech	Pech	ʃúʃù	ʃúʃù	ʃ ú/u ʃ ù/u	pech1241	2009	15.8033	-85.558		323	0	?	ʃ ú/u ʃ ù/u	3 7 3 7	AXBZ	SYSY	21	21.S.C 21.Y.V 21.S.C 21.Y.V	2.0 1.5 1.75 0.8	ʃú/uʃù/u	0	311
1850	89_dog	DOG	Rama	Rama	tausuŋ	tausuŋ	t a u s u ŋ	rama1270	2009	11.5007	-83.8571		628	0	?		1 7 7 3 7 4	AXYBYN	TAYSYN	22	22.T.C 22.A.V 22.Y.V 22.S.C 22.Y.V 22.N.c	2.0 1.5 1.3 1.75 1.3 0.8	tausuŋ	0	316
1851	89_dog	DOG	MalekuJaika	Maléku Jaíka	au:si	au:si	a u: s i	male1297	2009	10.7485	-84.7318		626	0	?		7 7 3 7	XYBZ	AYSI	17	17.A.V 17.Y.V 17.S.C 17.I.V	1.5 1.3 1.75 0.8	au:si	0	313
1852	89_dog	DOG	Boruca	Boruca	àúx	àúx	à/a ú/u x	boru1252	2009	8.88093	-83.2124		619	0	?		7 7 3	XYN	AYG	4	4.A.V 4.Y.V 4.G.c	1.5 1.3 0.8	à/aú/ux	0	303
1853	89_dog	DOG	Bribri	Bribri	tʃítʃì	tʃítʃì	tʃ í/i tʃ ì/i	brib1243	2009	9.39794	-83.0539		324	0	?	tʃ í/i tʃ ì/i	1 7 1 7	AXBZ	TITI	5	5.T.C 5.I.V 5.T.C 5.I.V	2.0 1.5 1.75 0.8	tʃí/itʃì/i	0	304
1854	89_dog	DOG	Cabecar	Cabécar	tʃítʃì	tʃítʃì	tʃ í/i tʃ ì/i	cabe1245	2009	9.67031	-83.4102		324	0	?	tʃ í/i tʃ ì/i	1 7 1 7	AXBZ	TITI	7	7.T.C 7.I.V 7.T.C 7.I.V	2.0 1.5 1.75 0.8	tʃí/itʃì/i	0	304
1855	89_dog	DOG	Teribe	Teribe	ʃíʃì	ʃíʃì	ʃ í/i ʃ ì/i	teri1250	2009	9.067	-82.9631		630	0	?		3 7 3 7	AXBZ	SISI	24	24.S.C 24.I.V 24.S.C 24.I.V	2.0 1.5 1.75 0.8	ʃí/iʃì/i	0	311
1856	89_dog	DOG	Ngabere	Ngäbere	nu	nu	n u	ngab1239	2009	8.8251	-82.3911		325	0	?	n u	4 7	AX	NY	20	20.N.C 20.Y.V	2.0 1.5	nu	0	315
1857	89_dog	DOG	Buglere	Buglere	to	to	t o	bugl1243	2009	8.57695	-81.25648		325	0	?	t o	1 7	AX	TU	6	6.T.C 6.U.V	2.0 1.5	to	0	305
1858	89_dog	DOG	Dorasque	Dorasque	bilo	bilo	b i l o	dora1242	2009	8.567442	-82.375717		624	0	?		1 7 5 7	AXBZ	PILU	13	13.P.C 13.I.V 13.L.C 13.U.V	2.0 1.5 1.75 0.8	bilo	0	309
1859	89_dog	DOG	SanBlasKuna	San Blas Kuna	atʃu	atʃu	a tʃ u	sanb1242	2009	9.15686	-78.3075		629	0	?		7 1 7	XBZ	ATY	23	23.A.V 23.T.C 23.Y.V	1.5 1.75 0.8	atʃu	0	306
1860	89_dog	DOG	Cogui	Cogui	'pio	'pio	'p/p i o	cogu1240	2009	10.9485	-73.8043		623	0	?		1 7 7	AXZ	PIU	12	12.P.C 12.I.V 12.U.V	2.0 1.5 0.8	'p/pio	0	308
1861	89_dog	DOG	Arhuaco	Arhuaco	'peɾɨ	'peɾɨ	'p/p e ɾ ɨ	arhu1242	2009	10.7018	-73.6363		617	0	?		1 7 5 7	AXBZ	PERI	1	1.P.C 1.E.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	'p/peɾɨ	0	301
1862	89_dog	DOG	Malayo	Malayo	kɨnsi	kɨnsi	k ɨ n s i	mala1522	2009	10.9286	-73.4056		625	0	?		1 7 4 3 7	AXMBZ	KINSI	16	16.K.C 16.I.V 16.N.c 16.S.C 16.I.V	2.0 1.5 1.1 1.75 0.8	kɨnsi	0	312
1863	89_dog	DOG	Chimila	Chimila	pe:kɾu	pe:kɾu	p e: k ɾ u	chim1309	2009	10.1902	-74.2559		622	0	?		1 7 1 5 7	AXBCZ	PEKRY	11	11.P.C 11.E.V 11.K.C 11.R.C 11.Y.V	2.0 1.5 1.75 1.5 0.8	pe:kɾu	0	301
1864	89_dog	DOG	Chibcha	Chibcha	to	to	t o	chib1270	2009	6.24999	-74.1666		325	0	?	t o	1 7	AX	TU	10	10.T.C 10.U.V	2.0 1.5	to	0	305
1865	89_dog	DOG	CentralTunebo	Central Tunebo	'bajaɾa	'bajaɾa	'b/b a j a ɾ a	cent2150	2009	6.8867	-72.097		621	0	?		1 7 6 7 5 7	AXBYBZ	PAJARA	9	9.P.C 9.A.V 9.J.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	'b/bajaɾa	0	307
1866	89_dog	DOG	Bari	Barí	nunaba.	nunaba.	n u n a b a	bari1297	2009	9.08497	-72.9353		618	0	?		4 7 4 7 1 7	AXBYBZ	NYNAPA	3	3.N.C 3.Y.V 3.N.C 3.A.V 3.P.C 3.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nunaba	0	302
#
175	105_drink	DRINK	Pech	Pech	tòk	tòk	t ò/o k	pech1241	1401	15.8033	-85.558		638	0	?		1 7 1	AXN	TUK	21	21.T.C 21.U.V 21.K.c	2.0 1.5 0.8	tò/ok	0	319
176	105_drink	DRINK	Rama	Rama	ŋw	ŋw	ŋ w	rama1270	1401	11.5007	-83.8571		639	0	?		4 6	AC	NW	22	22.N.C 22.W.C	2.0 1.5	ŋw	0	328
177	105_drink	DRINK	MalekuJaika	Maléku Jaíka	tʃa:	tʃa:	tʃ a:	male1297	1401	10.7485	-84.7318		39	0	?	tʃ a: -	1 7	AX	TA	17	17.T.C 17.A.V	2.0 1.5	tʃa:	0	319
178	105_drink	DRINK	Boruca	Boruca	dʒáŋ	dʒáŋ	dʒ á/a ŋ	boru1252	1401	8.88093	-83.2124		39	0	?	dʒ á/a ŋ	1 7 4	AXN	TAN	4	4.T.C 4.A.V 4.N.c	2.0 1.5 0.8	dʒá/aŋ	0	319
179	105_drink	DRINK	Bribri	Bribri	dʒa	dʒa	dʒ a	brib1243	1401	9.39794	-83.0539		39	0	?	dʒ a -	1 7	AX	TA	5	5.T.C 5.A.V	2.0 1.5	dʒa	0	319
180	105_drink	DRINK	Cabecar	Cabécar	dʒɪ	dʒɪ	dʒ ɪ	cabe1245	1401	9.67031	-83.4102		39	0	?	dʒ ɪ -	1 7	AX	TI	7	7.T.C 7.I.V	2.0 1.5	dʒɪ	0	319
181	105_drink	DRINK	Teribe	Teribe	iɪ́	iɪ́	i ɪ́/ɪ	teri1250	1401	9.067	-82.9631		39	0	?	i ɪ́/ɪ -	7 7	XZ	II	24	24.I.V 24.I.V	1.5 0.8	iɪ́/ɪ	0	330
182	105_drink	DRINK	Ngabere	Ngäbere	ɲã	ɲã	ɲ ã	ngab1239	1401	8.8251	-82.3911		39	0	?	ɲ ã -	4 7	AX	NA	20	20.N.C 20.A.V	2.0 1.5	ɲã	0	327
183	105_drink	DRINK	Buglere	Buglere	hai	hai	h a i	bugl1243	1401	8.57695	-81.25648		632	0	?		3 7 7	AXZ	HAI	6	6.H.C 6.A.V 6.I.V	2.0 1.5 0.8	hai	0	320
184	105_drink	DRINK	Dorasque	Dorasque	bot	bot	b o t	dora1242	1401	8.567442	-82.375717		637	0	?		1 7 1	AXN	PUT	13	13.P.C 13.U.V 13.T.c	2.0 1.5 0.8	bot	0	324
185	105_drink	DRINK	SanBlasKuna	San Blas Kuna	kope	kope	k o p e	sanb1242	1401	9.15686	-78.3075		640	0	?		1 7 1 7	AXBZ	KUPE	23	23.K.C 23.U.V 23.P.C 23.E.V	2.0 1.5 1.75 0.8	kope	0	329
186	105_drink	DRINK	Cogui	Cogui	'tuʃi	'tuʃi	't/t u ʃ i	cogu1240	1401	10.9485	-73.8043		636	0	?		1 7 3 7	AXBZ	TYSI	12	12.T.C 12.Y.V 12.S.C 12.I.V	2.0 1.5 1.75 0.8	't/tuʃi	0	323
187	105_drink	DRINK	Arhuaco	Arhuaco	aʔg	aʔg	a ʔ g	arhu1242	1401	10.7018	-73.6363		40	0	?	a ʔ g -	7 1 1	XLN	AHK	1	1.A.V 1.H.c 1.K.c	1.5 1.1 0.8	aʔg	0	317
188	105_drink	DRINK	Malayo	Malayo	anga	anga	a n g a	mala1522	1401	10.9286	-73.4056		40	0	?	a n g a	7 4 1 7	XMBZ	ANKA	16	16.A.V 16.N.c 16.K.C 16.A.V	1.5 1.1 1.75 0.8	anga	0	326
189	105_drink	DRINK	Chimila	Chimila	uk	uk	u k	chim1309	1401	10.1902	-74.2559		635	0	?		7 1	XN	YK	11	11.Y.V 11.K.c	1.5 0.8	uk	0	317
190	105_drink	DRINK	Chibcha	Chibcha	iohotɨ	iohotɨ	i o h o t ɨ	chib1270	1401	6.24999	-74.1666		634	0	?		7 7 3 7 1 7	XYBYBZ	IUHUTI	10	10.I.V 10.U.V 10.H.C 10.U.V 10.T.C 10.I.V	1.5 1.3 1.75 1.3 1.75 0.8	iohotɨ	0	322
191	105_drink	DRINK	CentralTunebo	Central Tunebo	'jaʔa	'jaʔa	'j/j a ʔ a	cent2150	1401	6.8867	-72.097		633	0	?		6 7 1 7	AXBZ	JAHA	9	9.J.C 9.A.V 9.H.C 9.A.V	2.0 1.5 1.75 0.8	'j/jaʔa	0	321
192	105_drink	DRINK	Bari	Barí	a:ksa	a:ksa	a: k s a	bari1297	1401	9.08497	-72.9353		631	0	?		7 1 3 7	XBCZ	AKSA	3	3.A.V 3.K.C 3.S.C 3.A.V	1.5 1.75 1.5 0.8	a:ksa	0	318
#
2231	55_dry	DRY	Pech	Pech	a:ɾá:ni	a:ɾá:ni	a: ɾ á:/a: n i	pech1241	1398	15.8033	-85.558		647	0	?		7 5 7 4 7	XBYBZ	ARANI	21	21.A.V 21.R.C 21.A.V 21.N.C 21.I.V	1.5 1.75 1.3 1.75 0.8	a:ɾá:/a:ni	0	349
2232	55_dry	DRY	Rama	Rama	plu:sba	plu:sba	p l u: s b a	rama1270	1398	11.5007	-83.8571		384	0	?	p - l u: s b a - -	1 5 7 3 1 7	ACXMBZ	PLYSPA	22	22.P.C 22.L.C 22.Y.V 22.S.c 22.P.C 22.A.V	2.0 1.5 1.5 1.1 1.75 0.8	plu:sba	0	339
2233	55_dry	DRY	MalekuJaika	Maléku Jaíka	tiɬa:xa	tiɬa:xa	t i ɬ a: x a	male1297	1398	10.7485	-84.7318		381	0	?	- - t i ɬ a: x a	1 7 5 7 3 7	AXBYBZ	TILAGA	17	17.T.C 17.I.V 17.L.C 17.A.V 17.G.C 17.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tiɬa:xa	0	345
2234	55_dry	DRY	Boruca	Boruca	tskènká	tskènká	t s k è/e n k á/a	boru1252	1398	8.88093	-83.2124		642	0	?		1 3 1 7 4 1 7	AXBYMBZ	TSKENKA	4	4.T.C 4.S.V 4.K.C 4.E.V 4.N.c 4.K.C 4.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	tskè/enká/a	0	333
2235	55_dry	DRY	Bribri	Bribri	pôppǒ	pôppǒ	p ô/o p p ǒ/o	brib1243	1398	9.39794	-83.0539		385	0	?	p ô/o p p ǒ/o	1 7 1 1 7	AXMBZ	PUPPU	5	5.P.C 5.U.V 5.P.c 5.P.C 5.U.V	2.0 1.5 1.1 1.75 0.8	pô/oppǒ/o	0	334
2236	55_dry	DRY	Cabecar	Cabécar	pó	pó	p ó/o	cabe1245	1398	9.67031	-83.4102		385	0	?	p ó/o - - -	1 7	AX	PU	7	7.P.C 7.U.V	2.0 1.5	pó/o	0	334
2237	55_dry	DRY	Teribe	Teribe	idógɺo	idógɺo	i d ó/o g ɺ o	teri1250	1398	9.067	-82.9631		648	0	?		7 1 7 1 5 7	XBYBCZ	ITUKRU	24	24.I.V 24.T.C 24.U.V 24.K.C 24.R.C 24.U.V	1.5 1.75 1.3 1.75 1.5 0.8	idó/ogɺo	0	350
2238	55_dry	DRY	Ngabere	Ngäbere	nɣtaɾe	nɣtaɾe	n ɣ t a ɾ e	ngab1239	1398	8.8251	-82.3911		381	0	?	n ɣ t a ɾ e - -	4 3 1 7 5 7	AMBYBZ	NGTARE	20	20.N.C 20.G.c 20.T.C 20.A.V 20.R.C 20.E.V	2.0 1.1 1.75 1.3 1.75 0.8	nɣtaɾe	0	348
2239	55_dry	DRY	Buglere	Buglere	ulen	ulen	u l e n	bugl1243	1398	8.57695	-81.25648		643	0	?		7 5 7 4	XBYN	YLEN	6	6.Y.V 6.L.C 6.E.V 6.N.c	1.5 1.75 1.3 0.8	ulen	0	335
2240	55_dry	DRY	Dorasque	Dorasque	tolótkal	tolótkal	t o l ó/o t k a l	dora1242	1398	8.567442	-82.375717		645	0	?		1 7 5 7 1 1 7 5	AXBYMBYN	TULUTKAL	13	13.T.C 13.U.V 13.L.C 13.U.V 13.T.c 13.K.C 13.A.V 13.L.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	toló/otkal	0	341
2241	55_dry	DRY	SanBlasKuna	San Blas Kuna	tinna	tinna	t i n n a	sanb1242	1398	9.15686	-78.3075		381	0	?	- - t i n n - a	1 7 4 4 7	AXMBZ	TINNA	23	23.T.C 23.I.V 23.N.c 23.N.C 23.A.V	2.0 1.5 1.1 1.75 0.8	tinna	0	343
2242	55_dry	DRY	Cogui	Cogui	aluhu'e	aluhu'e	a l u h u 'e/e	cogu1240	1398	10.9485	-73.8043		644	0	?		7 5 7 3 7 7	XBYBYZ	ALYHYE	12	12.A.V 12.L.C 12.Y.V 12.H.C 12.Y.V 12.E.V	1.5 1.75 1.3 1.75 1.3 0.8	aluhu'e/e	0	340
2243	55_dry	DRY	Arhuaco	Arhuaco	'dʒomɨ	'dʒomɨ	'd/d ʒ o m ɨ	arhu1242	1398	10.7018	-73.6363		641	0	?		1 3 7 4 7	ACXBZ	TSUMI	1	1.T.C 1.S.C 1.U.V 1.M.C 1.I.V	2.0 1.5 1.5 1.75 0.8	'd/dʒomɨ	0	331
2244	55_dry	DRY	Malayo	Malayo	ʒita	ʒita	ʒ i t a	mala1522	1398	10.9286	-73.4056		381	0	?	- - ʒ i t a - -	3 7 1 7	AXBZ	SITA	16	16.S.C 16.I.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	ʒita	0	344
2245	55_dry	DRY	Chimila	Chimila	bɾo:nta	bɾo:nta	b ɾ o: n t a	chim1309	1398	10.1902	-74.2559		384	0	?	b - ɾ o: - n t - a	1 5 7 4 1 7	ACXMBZ	PRUNTA	11	11.P.C 11.R.C 11.U.V 11.N.c 11.T.C 11.A.V	2.0 1.5 1.5 1.1 1.75 0.8	bɾo:nta	0	339
2246	55_dry	DRY	Chibcha	Chibcha	βutʲua	βutʲua	β u tʲ u a	chib1270	1398	6.24999	-74.1666		384	0	?	β u tʲ u - - a - -	3 7 1 7 7	AXBYZ	BYTYA	10	10.B.C 10.Y.V 10.T.C 10.Y.V 10.A.V	2.0 1.5 1.75 1.3 0.8	βutʲua	0	338
2247	55_dry	DRY	CentralTunebo	Central Tunebo	buɾa'buɾa	buɾa'buɾa	b u ɾ a 'b/b u ɾ a	cent2150	1398	6.8867	-72.097		384	0	?	b u ɾ a - 'b/b u ɾ a	1 7 5 7 1 7 5 7	AXBYBYBZ	PYRAPYRA	9	9.P.C 9.Y.V 9.R.C 9.A.V 9.P.C 9.Y.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	buɾa'b/buɾa	0	337
2248	55_dry	DRY	Bari	Barí	bunũnĩ	bunũnĩ	b u n ũ n ĩ	bari1297	1398	9.08497	-72.9353		384	0	?	b u n ũ - n ĩ - -	1 7 4 7 4 7	AXBYBZ	PYNYNI	3	3.P.C 3.Y.V 3.N.C 3.Y.V 3.N.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	bunũnĩ	0	332
#
1776	94_ear	EAR	Pech	Pech	sũh	sũh	s ũ h	pech1241	1247	15.8033	-85.558		650	0	?		3 7 3	AXN	SYH	21	21.S.C 21.Y.V 21.H.c	2.0 1.5 0.8	sũh	0	356
1777	94_ear	EAR	Rama	Rama	kuka:	kuka:	k u k a:	rama1270	1247	11.5007	-83.8571		314	0	?	k u - k a: - -	1 7 1 7	AXBZ	KYKA	22	22.K.C 22.Y.V 22.K.C 22.A.V	2.0 1.5 1.75 0.8	kuka:	0	351
1778	94_ear	EAR	MalekuJaika	Maléku Jaíka	toko:	toko:	t o k o:	male1297	1247	10.7485	-84.7318		311	0	?	t o k o: - -	1 7 1 7	AXBZ	TUKU	17	17.T.C 17.U.V 17.K.C 17.U.V	2.0 1.5 1.75 0.8	toko:	0	351
1779	94_ear	EAR	Boruca	Boruca	kuágàx	kuágàx	k u á/a g à/a x	boru1252	1247	8.88093	-83.2124		314	0	?	k u á/a g à/a x -	1 7 7 1 7 3	AXYBYN	KYAKAG	4	4.K.C 4.Y.V 4.A.V 4.K.C 4.A.V 4.G.c	2.0 1.5 1.3 1.75 1.3 0.8	kuá/agà/ax	0	351
1780	94_ear	EAR	Bribri	Bribri	kukʊ́	kukʊ́	k u k ʊ́/ʊ	brib1243	1247	9.39794	-83.0539		314	0	?	k u - k ʊ́/ʊ - -	1 7 1 7	AXBZ	KYKY	5	5.K.C 5.Y.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	kukʊ́/ʊ	0	351
1781	94_ear	EAR	Cabecar	Cabécar	kukʊ́	kukʊ́	k u k ʊ́/ʊ	cabe1245	1247	9.67031	-83.4102		314	0	?	k u - k ʊ́/ʊ - -	1 7 1 7	AXBZ	KYKY	7	7.K.C 7.Y.V 7.K.C 7.Y.V	2.0 1.5 1.75 0.8	kukʊ́/ʊ	0	351
1782	94_ear	EAR	Teribe	Teribe	kuòŋuó	kuòŋuó	k u ò/o ŋ u ó/o	teri1250	1247	9.067	-82.9631		314	0	?	k u ò/o ŋ u - ó/o	1 7 7 4 7 7	AXYBYZ	KYUNYU	24	24.K.C 24.Y.V 24.U.V 24.N.C 24.Y.V 24.U.V	2.0 1.5 1.3 1.75 1.3 0.8	kuò/oŋuó/o	0	358
1783	94_ear	EAR	Ngabere	Ngäbere	olo	olo	o l o	ngab1239	1247	8.8251	-82.3911		313	0	?	o l o	7 5 7	XBZ	ULU	20	20.U.V 20.L.C 20.U.V	1.5 1.75 0.8	olo	0	352
1784	94_ear	EAR	Buglere	Buglere	olo	olo	o l o	bugl1243	1247	8.57695	-81.25648		313	0	?	o l o	7 5 7	XBZ	ULU	6	6.U.V 6.L.C 6.U.V	1.5 1.75 0.8	olo	0	352
1785	94_ear	EAR	Dorasque	Dorasque	kugá	kugá	k u g á/a	dora1242	1247	8.567442	-82.375717		314	0	?	k u - g á/a - -	1 7 1 7	AXBZ	KYKA	13	13.K.C 13.Y.V 13.K.C 13.A.V	2.0 1.5 1.75 0.8	kugá/a	0	351
1786	94_ear	EAR	SanBlasKuna	San Blas Kuna	uaja	uaja	u a j a	sanb1242	1247	9.15686	-78.3075		651	0	?		7 7 6 7	XYBZ	YAJA	23	23.Y.V 23.A.V 23.J.C 23.A.V	1.5 1.3 1.75 0.8	uaja	0	357
1787	94_ear	EAR	Cogui	Cogui	'kuka	'kuka	'k/k u k a	cogu1240	1247	10.9485	-73.8043		314	0	?	'k/k u - k a - -	1 7 1 7	AXBZ	KYKA	12	12.K.C 12.Y.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	'k/kuka	0	351
1788	94_ear	EAR	Arhuaco	Arhuaco	'kukkwɨ	'kukkwɨ	'k/k u k k w ɨ	arhu1242	1247	10.7018	-73.6363		314	0	?	'k/k u k k w - ɨ	1 7 1 1 6 7	AXMBCZ	KYKKWI	1	1.K.C 1.Y.V 1.K.c 1.K.C 1.W.C 1.I.V	2.0 1.5 1.1 1.75 1.5 0.8	'k/kukkwɨ	0	351
1789	94_ear	EAR	Malayo	Malayo	ku'kwa	ku'kwa	k u 'k/k w a	mala1522	1247	10.9286	-73.4056		314	0	?	k u - 'k/k w - a	1 7 1 6 7	AXBCZ	KYKWA	16	16.K.C 16.Y.V 16.K.C 16.W.C 16.A.V	2.0 1.5 1.75 1.5 0.8	ku'k/kwa	0	351
1790	94_ear	EAR	Chimila	Chimila	ku:saka	ku:saka	k u: s a k a	chim1309	1247	10.1902	-74.2559		314	0	?	k u: s - a k a	1 7 3 7 1 7	AXBYBZ	KYSAKA	11	11.K.C 11.Y.V 11.S.C 11.A.V 11.K.C 11.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ku:saka	0	351
1791	94_ear	EAR	Chibcha	Chibcha	kuhuka	kuhuka	k u h u k a	chib1270	1247	6.24999	-74.1666		314	0	?	k u h - u k a	1 7 3 7 1 7	AXBYBZ	KYHYKA	10	10.K.C 10.Y.V 10.H.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuhuka	0	351
1792	94_ear	EAR	CentralTunebo	Central Tunebo	kuhka'ha	kuhka'ha	k u h k a 'h/h a	cent2150	1247	6.8867	-72.097		314	0	?	k u h k a 'h/h a	1 7 3 1 7 3 7	AXMBYBZ	KYHKAHA	9	9.K.C 9.Y.V 9.H.c 9.K.C 9.A.V 9.H.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kuhka'h/ha	0	351
1793	94_ear	EAR	Bari	Barí	kokti	kokti	k o k t i	bari1297	1247	9.08497	-72.9353		314	0	?	k o - k t - i	1 7 1 1 7	AXMBZ	KUKTI	3	3.K.C 3.U.V 3.K.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	kokti	0	351
#
2327	101_earthsoil	EARTH (SOIL)	Pech	Pech	kúk	kúk	k ú/u k	pech1241	1228	15.8033	-85.558		656	0	?		1 7 1	AXN	KYK	21	21.K.C 21.Y.V 21.K.c	2.0 1.5 0.8	kú/uk	0	373
2328	101_earthsoil	EARTH (SOIL)	Rama	Rama	taki	taki	t a k i	rama1270	1228	11.5007	-83.8571		657	0	?		1 7 1 7	AXBZ	TAKI	22	22.T.C 22.A.V 22.K.C 22.I.V	2.0 1.5 1.75 0.8	taki	0	364
2329	101_earthsoil	EARTH (SOIL)	MalekuJaika	Maléku Jaíka	laka:	laka:	l a k a:	male1297	1228	10.7485	-84.7318		655	0	?		5 7 1 7	AXBZ	LAKA	17	17.L.C 17.A.V 17.K.C 17.A.V	2.0 1.5 1.75 0.8	laka:	0	369
