# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	COGNACY	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
2330	101_earthsoil	EARTH (SOIL)	Boruca	Boruca	táb	táb		637		t á/a b	1260		1228		1 7 1	AXN	TAP	4	4.T.C 4.A.V 4.P.c	2.0 1.5 0.8	tá/ab	0	t á/a b -
2331	101_earthsoil	EARTH (SOIL)	Bribri	Bribri	ídʒʊ̀k	ídʒʊ̀k		638		í/i dʒ ʊ̀/ʊ k	1264		1228		7 1 7 1	XBYN	ITYK	5	5.I.V 5.T.C 5.Y.V 5.K.c	1.5 1.75 1.3 0.8	í/idʒʊ̀/ʊk	0	í/i dʒ ʊ̀/ʊ k
2332	101_earthsoil	EARTH (SOIL)	Cabecar	Cabécar	hĩʃkʊ́	hĩʃkʊ́		639		h ĩ ʃ k ʊ́/ʊ	1264		1228		3 7 3 1 7	AXMBZ	HISKY	7	7.H.C 7.I.V 7.S.c 7.K.C 7.Y.V	2.0 1.5 1.1 1.75 0.8	hĩʃkʊ́/ʊ	0	h ĩ ʃ k ʊ́/ʊ
2333	101_earthsoil	EARTH (SOIL)	Teribe	Teribe	kɺúŋ	kɺúŋ		651		k ɺ ú/u ŋ	1265		1228		1 5 7 4	ACXN	KRYN	24	24.K.C 24.R.C 24.Y.V 24.N.c	2.0 1.5 1.5 0.8	kɺú/uŋ	0	k ɺ ú/u ŋ
2334	101_earthsoil	EARTH (SOIL)	Ngabere	Ngäbere	dɔbrɔ	dɔbrɔ		650		d ɔ b r ɔ	1260		1228		1 7 1 5 7	AXBCZ	TUPRU	20	20.T.C 20.U.V 20.P.C 20.R.C 20.U.V	2.0 1.5 1.75 1.5 0.8	dɔbrɔ	0	d ɔ b r ɔ
2335	101_earthsoil	EARTH (SOIL)	Buglere	Buglere	dbi	dbi		637		d b i	1260		1228		1 1 7	ACZ	TPI	6	6.T.C 6.P.C 6.I.V	2.0 1.5 0.8	dbi	0	d - b i
2336	101_earthsoil	EARTH (SOIL)	Dorasque	Dorasque	íri	íri		643		í/i r i	1266		1228		7 5 7	XBZ	IRI	13	13.I.V 13.R.C 13.I.V	1.5 1.75 0.8	í/iri	0	í/i r i
2337	101_earthsoil	EARTH (SOIL)	SanBlasKuna	San Blas Kuna	nappa	nappa		652		n a p a	1260		1228		4 7 1 7	AXBZ	NAPA	23	23.N.C 23.A.V 23.P.C 23.A.V	2.0 1.5 1.75 0.8	napa	0	n a p a
2338	101_earthsoil	EARTH (SOIL)	Cogui	Cogui	'kagi	'kagi		635		'k/k a g i	1267		1228		1 7 1 7	AXBZ	KAKI	12	12.K.C 12.A.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	'k/kagi	0	'k/k a - g i
2339	101_earthsoil	EARTH (SOIL)	Arhuaco	Arhuaco	'kaʔa	'kaʔa		635		'k/k a ʔ a	1267		1228		1 7 1 7	AXBZ	KAHA	1	1.K.C 1.A.V 1.H.C 1.A.V	2.0 1.5 1.75 0.8	'k/kaʔa	0	'k/k a ʔ - a
2340	101_earthsoil	EARTH (SOIL)	Malayo	Malayo	kɨngɨma	kɨngɨma		646		k ɨ n g ɨ m a	1267		1228		1 7 4 1 7 4 7	AXMBYBZ	KINKIMA	16	16.K.C 16.I.V 16.N.c 16.K.C 16.I.V 16.M.C 16.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kɨngɨma	0	k ɨ n g ɨ m a
2341	101_earthsoil	EARTH (SOIL)	Chimila	Chimila	'itti	'itti		642		'i/i t i	1268		1228		7 1 7	XBZ	ITI	11	11.I.V 11.T.C 11.I.V	1.5 1.75 0.8	'i/iti	0	'i/i t i
2342	101_earthsoil	EARTH (SOIL)	Chibcha	Chibcha	histʲa	histʲa		641		h i s tʲ a	1269		1228		3 7 3 1 7	AXMBZ	HISTA	10	10.H.C 10.I.V 10.S.c 10.T.C 10.A.V	2.0 1.5 1.1 1.75 0.8	histʲa	0	h i s tʲ a
2343	101_earthsoil	EARTH (SOIL)	CentralTunebo	Central Tunebo	'kahka	'kahka		635		'k/k a h k a	1267		1228		1 7 3 1 7	AXMBZ	KAHKA	9	9.K.C 9.A.V 9.H.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	'k/kahka	0	'k/k a h k a
2344	101_earthsoil	EARTH (SOIL)	Bari	Barí	istã	istã		636		i s t ã	1269		1228		7 3 1 7	XMBZ	ISTA	3	3.I.V 3.S.c 3.T.C 3.A.V	1.5 1.1 1.75 0.8	istã	0	i s t ã
#
553	60_eat	EAT	LencaSalvador	Lenca-Salvador	rom	rom		670		r o m	299		1336		5 7 4	AXN	RUM	15	15.R.C 15.U.V 15.M.c	2.0 1.5 0.8	rom	0	r o m
554	60_eat	EAT	LencaHonduras	Lenca-Honduras	koɾ	koɾ		669		k o ɾ	300		1336		1 7 5	AXN	KUR	14	14.K.C 14.U.V 14.R.c	2.0 1.5 0.8	koɾ	0	k o ɾ
555	60_eat	EAT	Cacaopera	Cacaopera	duri	duri		662		d u r i	301		1336		1 7 5 7	AXBZ	TYRI	8	8.T.C 8.Y.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	duri	0	d u r i
556	60_eat	EAT	Mayangna	Mayangna	kas	kas		672		k a s	300		1336		1 7 3	AXN	KAS	18	18.K.C 18.A.V 18.S.c	2.0 1.5 0.8	kas	0	k a s
557	60_eat	EAT	Ulwa	Ulwa	kas	kas		672		k a s	300		1336		1 7 3	AXN	KAS	25	25.K.C 25.A.V 25.S.c	2.0 1.5 0.8	kas	0	k a s
558	60_eat	EAT	Miskito	Mískito	pi	pi		664		p i	302		1336		1 7	AX	PI	19	19.P.C 19.I.V	2.0 1.5	pi	0	p - i - -
559	60_eat	EAT	Pech	Pech	ã̀ʔ	ã̀ʔ		674		ã̀/ã ʔ	303		1336		7 1	XN	AH	21	21.A.V 21.H.c	1.5 0.8	ã̀/ãʔ	0	ã̀/ã ʔ
560	60_eat	EAT	Rama	Rama	altuŋwa	altuŋwa		675		a l t u ŋ w a	304		1336		7 5 1 7 4 6 7	XMBYBCZ	ALTYNWA	22	22.A.V 22.L.c 22.T.C 22.Y.V 22.N.C 22.W.C 22.A.V	1.5 1.1 1.75 1.3 1.75 1.5 0.8	altuŋwa	0	a l t u ŋ w a
561	60_eat	EAT	MalekuJaika	Maléku Jaíka	laki:	laki:		671		l a k iː	305		1336		5 7 1 7	AXBZ	LAKI	17	17.L.C 17.A.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	lakiː	0	l a k iː
562	60_eat	EAT	Boruca	Boruca	túʔ	túʔ		662		t ú/u ʔ	304		1336		1 7 1	AXN	TYH	4	4.T.C 4.Y.V 4.H.c	2.0 1.5 0.8	tú/uʔ	0	t ú/u ʔ -
563	60_eat	EAT	Bribri	Bribri	tʃka	tʃka		663		tʃ k a	306		1336		1 1 7	ACZ	TKA	5	5.T.C 5.K.C 5.A.V	2.0 1.5 0.8	tʃka	0	tʃ - k a
564	60_eat	EAT	Cabecar	Cabécar	dʒakɪ	dʒakɪ		663		dʒ a k ɪ	306		1336		1 7 1 7	AXBZ	TAKI	7	7.T.C 7.A.V 7.K.C 7.I.V	2.0 1.5 1.75 0.8	dʒakɪ	0	dʒ a k ɪ
565	60_eat	EAT	Teribe	Teribe	ií	ií		676		i í/i	307		1336		7 7	XZ	II	24	24.I.V 24.I.V	1.5 0.8	ií/i	0	i í/i
566	60_eat	EAT	Ngabere	Ngäbere	mɾɣɾe	mɾɣɾe		673		m ɾ ɣ ɾ e	308		1336		4 5 3 5 7	AXBCZ	MRGRE	20	20.M.C 20.R.V 20.G.C 20.R.C 20.E.V	2.0 1.5 1.75 1.5 0.8	mɾɣɾe	0	m ɾ ɣ ɾ e
567	60_eat	EAT	Buglere	Buglere	bliɾe	bliɾe		664		b l i ɾ e	308		1336		1 5 7 5 7	ACXBZ	PLIRE	6	6.P.C 6.L.C 6.I.V 6.R.C 6.E.V	2.0 1.5 1.5 1.75 0.8	bliɾe	0	b l i ɾ e
568	60_eat	EAT	Dorasque	Dorasque	kut	kut		668		k u t	309		1336		1 7 1	AXN	KYT	13	13.K.C 13.Y.V 13.T.c	2.0 1.5 0.8	kut	0	k u t
569	60_eat	EAT	SanBlasKuna	San Blas Kuna	kunne	kunne		667		k u n e	309		1336		1 7 4 7	AXBZ	KYNE	23	23.K.C 23.Y.V 23.N.C 23.E.V	2.0 1.5 1.75 0.8	kune	0	k u n e
570	60_eat	EAT	Cogui	Cogui	'za	'za		660		'z/z a	310		1336		3 7	AX	SA	12	12.S.C 12.A.V	2.0 1.5	'z/za	0	'z/z a
571	60_eat	EAT	Arhuaco	Arhuaco	'z	'z		660		'z/z	310		1336		3	A	S	1	1.S.C	2.0	'z/z	0	'z/z -
572	60_eat	EAT	Malayo	Malayo	ʒa	ʒa		660		ʒ a	310		1336		3 7	AX	SA	16	16.S.C 16.A.V	2.0 1.5	ʒa	0	ʒ a
573	60_eat	EAT	Chimila	Chimila	'kenne	'kenne		667		'k/k e n e	311		1336		1 7 4 7	AXBZ	KENE	11	11.K.C 11.E.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	'k/kene	0	'k/k e n e
574	60_eat	EAT	Chibcha	Chibcha	so	so		666		s o	312		1336		3 7	AX	SU	10	10.S.C 10.U.V	2.0 1.5	so	0	s o
575	60_eat	EAT	CentralTunebo	Central Tunebo	ja'jin	ja'jin		665		j 'a/a j i n	313		1336		6 7 6 7 4	AXBYN	JAJIN	9	9.J.C 9.A.V 9.J.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 0.8	j'a/ajin	0	j 'a/a j i n
576	60_eat	EAT	Bari	Barí	dà	dà		661		d à/a	314		1336		1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	dà/a	0	d à/a
#
1723	46_eye	EYE	LencaSalvador	Lenca-Salvador	sap	sap		696		s a p	927		1248		3 7 1	AXN	SAP	15	15.S.C 15.A.V 15.P.c	2.0 1.5 0.8	sap	0	s a p
1724	46_eye	EYE	LencaHonduras	Lenca-Honduras	sarin	sarin		695		s a r i n	927		1248		3 7 5 7 4	AXBYN	SARIN	14	14.S.C 14.A.V 14.R.C 14.I.V 14.N.c	2.0 1.5 1.75 1.3 0.8	sarin	0	s a r i n
1725	46_eye	EYE	Cacaopera	Cacaopera	kunn	kunn		691		k u n	928		1248		1 7 4	AXN	KYN	8	8.K.C 8.Y.V 8.N.c	2.0 1.5 0.8	kun	0	k u n
1726	46_eye	EYE	Mayangna	Mayangna	makpa	makpa		698		m a k p a	929		1248		4 7 1 1 7	AXMBZ	MAKPA	18	18.M.C 18.A.V 18.K.c 18.P.C 18.A.V	2.0 1.5 1.1 1.75 0.8	makpa	0	m a k p - - a
1727	46_eye	EYE	Ulwa	Ulwa	makdaka	makdaka		698		m a k d a k a	929		1248		4 7 1 1 7 1 7	AXMBYBZ	MAKTAKA	25	25.M.C 25.A.V 25.K.c 25.T.C 25.A.V 25.K.C 25.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	makdaka	0	m a k d a k a
1728	46_eye	EYE	Miskito	Mískito	nakra	nakra		699		n a k r a	930		1248		4 7 1 5 7	AXBCZ	NAKRA	19	19.N.C 19.A.V 19.K.C 19.R.C 19.A.V	2.0 1.5 1.75 1.5 0.8	nakra	0	n a k r a
1729	46_eye	EYE	Pech	Pech	wà	wà		700		w à/a	931		1248		6 7	AX	WA	21	21.W.C 21.A.V	2.0 1.5	wà/a	0	w à/a
1730	46_eye	EYE	Rama	Rama	up	up		701		u p	931		1248		7 1	XN	YP	22	22.Y.V 22.P.c	1.5 0.8	up	0	u p
1731	46_eye	EYE	MalekuJaika	Maléku Jaíka	ɸiɬi	ɸiɬi		697		ɸ i ɬ i	932		1248		3 7 5 7	AXBZ	BILI	17	17.B.C 17.I.V 17.L.C 17.I.V	2.0 1.5 1.75 0.8	ɸiɬi	0	ɸ i ɬ i
1732	46_eye	EYE	Boruca	Boruca	kàʔíʃ kúb	kàʔíʃ kúb		687 688		k à/a ʔ í/i ʃ + k ú/u b	933		1248		1 7 1 7 3 9 1 7 1	AXBYN_AXN	KAHIS_KYP	4	4.K.C 4.A.V 4.H.C 4.I.V 4.S.c 4._._ 4.K.C 4.Y.V 4.P.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kà/aʔí/iʃ+kú/ub	0	k à/a ʔ í/i ʃ + k ú/u b
1733	46_eye	EYE	Bribri	Bribri	uʊ́baɺà	uʊ́baɺà		689		u ʊ́/ʊ b a ɺ à/a	931		1248		7 7 1 7 5 7	XYBYBZ	YYPARA	5	5.Y.V 5.Y.V 5.P.C 5.A.V 5.R.C 5.A.V	1.5 1.3 1.75 1.3 1.75 0.8	uʊ́/ʊbaɺà/a	0	u ʊ́/ʊ b a ɺ à/a
1734	46_eye	EYE	Cabecar	Cabécar	uʊ́baɺà	uʊ́baɺà		689		u ʊ́/ʊ b a ɺ à/a	931		1248		7 7 1 7 5 7	XYBYBZ	YYPARA	7	7.Y.V 7.Y.V 7.P.C 7.A.V 7.R.C 7.A.V	1.5 1.3 1.75 1.3 1.75 0.8	uʊ́/ʊbaɺà/a	0	u ʊ́/ʊ b a ɺ à/a
1735	46_eye	EYE	Teribe	Teribe	bòkuò	bòkuò		703		b ò/o k u ò/o	931		1248		1 7 1 7 7	AXBYZ	PUKYU	24	24.P.C 24.U.V 24.K.C 24.Y.V 24.U.V	2.0 1.5 1.75 1.3 0.8	bò/okuò/o	0	b ò/o k u ò/o
1736	46_eye	EYE	Ngabere	Ngäbere	okwɔ	okwɔ		690		o k w ɔ	934		1248		7 1 6 7	XBCZ	UKWU	20	20.U.V 20.K.C 20.W.C 20.U.V	1.5 1.75 1.5 0.8	okwɔ	0	- - o k w ɔ
1737	46_eye	EYE	Buglere	Buglere	gwagwa	gwagwa		690		g w a g w a	931		1248		1 6 7 1 6 7	ACXBCZ	KWAKWA	6	6.K.C 6.W.C 6.A.V 6.K.C 6.W.C 6.A.V	2.0 1.5 1.5 1.75 1.5 0.8	gwagwa	0	g w a g w a
1738	46_eye	EYE	Dorasque	Dorasque	okó	okó		694		o k ó/o	934		1248		7 1 7	XBZ	UKU	13	13.U.V 13.K.C 13.U.V	1.5 1.75 0.8	okó/o	0	o k ó/o
1739	46_eye	EYE	SanBlasKuna	San Blas Kuna	ipia	ipia		702		i p i a	935		1248		7 1 7 7	XBYZ	IPIA	23	23.I.V 23.P.C 23.I.V 23.A.V	1.5 1.75 1.3 0.8	ipia	0	i p i a
1740	46_eye	EYE	Cogui	Cogui	'uba	'uba		692		'u/u b a	931		1248		7 1 7	XBZ	YPA	12	12.Y.V 12.P.C 12.A.V	1.5 1.75 0.8	'u/uba	0	'u/u b a
1741	46_eye	EYE	Arhuaco	Arhuaco	'umɨ	'umɨ		685		'u/u m ɨ	931		1248		7 4 7	XBZ	YMI	1	1.Y.V 1.M.C 1.I.V	1.5 1.75 0.8	'u/umɨ	0	'u/u m ɨ
1742	46_eye	EYE	Malayo	Malayo	uma	uma		685		u m a	931		1248		7 4 7	XBZ	YMA	16	16.Y.V 16.M.C 16.A.V	1.5 1.75 0.8	uma	0	u m a
1743	46_eye	EYE	Chimila	Chimila	wa:kwa	wa:kwa		690		w aː k w a	931		1248		6 7 1 6 7	AXBCZ	WAKWA	11	11.W.C 11.A.V 11.K.C 11.W.C 11.A.V	2.0 1.5 1.75 1.5 0.8	waːkwa	0	- w aː k w a
1744	46_eye	EYE	Chibcha	Chibcha	upkua	upkua		693		u p k u a	931		1248		7 1 1 7 7	XMBYZ	YPKYA	10	10.Y.V 10.P.c 10.K.C 10.Y.V 10.A.V	1.5 1.1 1.75 1.3 0.8	upkua	0	u p k u a
1745	46_eye	EYE	CentralTunebo	Central Tunebo	'uba	'uba		692		'u/u b a	931		1248		7 1 7	XBZ	YPA	9	9.Y.V 9.P.C 9.A.V	1.5 1.75 0.8	'u/uba	0	'u/u b a
1746	46_eye	EYE	Bari	Barí	o:	o:		686		oː	931		1248		7	X	U	3	3.U.V	1.5	oː	0	oː
#
1245	47_far	FAR	LencaSalvador	Lenca-Salvador	kota	kota		723		k o t a	657		1406		1 7 1 7	AXBZ	KUTA	15	15.K.C 15.U.V 15.T.C 15.A.V	2.0 1.5 1.75 0.8	kota	1	k o t a
1246	47_far	FAR	LencaHonduras	Lenca-Honduras	kota	kota		723		k o t a	657		1406		1 7 1 7	AXBZ	KUTA	14	14.K.C 14.U.V 14.T.C 14.A.V	2.0 1.5 1.75 0.8	kota	0	k o t a
1247	47_far	FAR	Cacaopera	Cacaopera	ataptika	ataptika		716		a t a p t i k a	658		1406		7 1 7 1 1 7 1 7	XBYMBYBZ	ATAPTIKA	8	8.A.V 8.T.C 8.A.V 8.P.c 8.T.C 8.I.V 8.K.C 8.A.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ataptika	0	a t a p t i k a
1248	47_far	FAR	Mayangna	Mayangna	nai	nai		725		n a i	659		1406		4 7 7	AXZ	NAI	18	18.N.C 18.A.V 18.I.V	2.0 1.5 0.8	nai	0	n a i
1249	47_far	FAR	Ulwa	Ulwa	bai	bai		715		b a i	660		1406		1 7 7	AXZ	PAI	25	25.P.C 25.A.V 25.I.V	2.0 1.5 0.8	bai	0	b a - i
1250	47_far	FAR	Miskito	Mískito	lajhura	lajhura		726		l a j h u r a	659		1406		5 7 6 3 7 5 7	AXMBYBZ	LAJHYRA	19	19.L.C 19.A.V 19.J.c 19.H.C 19.Y.V 19.R.C 19.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	lajhura	0	l a j h u r a
1251	47_far	FAR	Pech	Pech	kã:ɾà	kã:ɾà		727		k ãː ɾ à/a	661		1406		1 7 5 7	AXBZ	KARA	21	21.K.C 21.A.V 21.R.C 21.A.V	2.0 1.5 1.75 0.8	kãːɾà/a	0	k ãː ɾ à/a
1252	47_far	FAR	Rama	Rama	naɾbik	naɾbik		728		n a ɾ b i k	662		1406		4 7 5 1 7 1	AXMBYN	NARPIK	22	22.N.C 22.A.V 22.R.c 22.P.C 22.I.V 22.K.c	2.0 1.5 1.1 1.75 1.3 0.8	naɾbik	0	n a ɾ b i k
1253	47_far	FAR	MalekuJaika	Maléku Jaíka	kartau:ni	kartau:ni		724		k a r t a uː n i	661		1406		1 7 5 1 7 7 4 7	AXMBYYBZ	KARTAYNI	17	17.K.C 17.A.V 17.R.c 17.T.C 17.A.V 17.Y.V 17.N.C 17.I.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	kartauːni	0	k a r t a uː n i
1254	47_far	FAR	Boruca	Boruca	káuìk	káuìk		713		k á/a u ì/i k	663		1406		1 7 7 7 1	AXYYN	KAYIK	4	4.K.C 4.A.V 4.Y.V 4.I.V 4.K.c	2.0 1.5 1.3 1.3 0.8	ká/auì/ik	0	k á/a u ì/i k
1255	47_far	FAR	Bribri	Bribri	kã̂bĩ̌	kã̂bĩ̌		714		k ã̂/ã b ĩ̌/ĩ	664		1406		1 7 1 7	AXBZ	KAPI	5	5.K.C 5.A.V 5.P.C 5.I.V	2.0 1.5 1.75 0.8	kã̂/ãbĩ̌/ĩ	0	k ã̂/ã b - ĩ̌/ĩ
1256	47_far	FAR	Cabecar	Cabécar	kãbĩ̂ĩ̂	kãbĩ̂ĩ̂		714		k ã b ĩ̂/ĩ ĩ̂/ĩ	664		1406		1 7 1 7 7	AXBYZ	KAPII	7	7.K.C 7.A.V 7.P.C 7.I.V 7.I.V	2.0 1.5 1.75 1.3 0.8	kãbĩ̂/ĩĩ̂/ĩ	0	k ã b ĩ̂/ĩ ĩ̂/ĩ
1257	47_far	FAR	Teribe	Teribe	ɸòla	ɸòla		730		ɸ ò/o l a	665		1406		3 7 5 7	AXBZ	BULA	24	24.B.C 24.U.V 24.L.C 24.A.V	2.0 1.5 1.75 0.8	ɸò/ola	0	ɸ ò/o l a
1258	47_far	FAR	Ngabere	Ngäbere	mẽte	mẽte		720		m ẽ t e	666		1406		4 7 1 7	AXBZ	METE	20	20.M.C 20.E.V 20.T.C 20.E.V	2.0 1.5 1.75 0.8	mẽte	0	m ẽ t e
1259	47_far	FAR	Buglere	Buglere	bate	bate		715		b a t e	666		1406		1 7 1 7	AXBZ	PATE	6	6.P.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	bate	1	b a t e
1260	47_far	FAR	Dorasque	Dorasque	héppe	héppe		722		h é/e p e	667		1406		3 7 1 7	AXBZ	HEPE	13	13.H.C 13.E.V 13.P.C 13.E.V	2.0 1.5 1.75 0.8	hé/epe	0	h é/e p e
1261	47_far	FAR	SanBlasKuna	San Blas Kuna	panna	panna		729		p a n a	666		1406		1 7 4 7	AXBZ	PANA	23	23.P.C 23.A.V 23.N.C 23.A.V	2.0 1.5 1.75 0.8	pana	0	p a n a
1262	47_far	FAR	Cogui	Cogui	male'zenka	male'zenka		721		m a l e 'z/z e n k a	668		1406		4 7 5 7 3 7 4 1 7	AXBYBYMBZ	MALESENKA	12	12.M.C 12.A.V 12.L.C 12.E.V 12.S.C 12.E.V 12.N.c 12.K.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	male'z/zenka	0	m a l e 'z/z e n - k a
1263	47_far	FAR	Arhuaco	Arhuaco	'peikɨ	'peikɨ		711		'p/p e i k ɨ	669		1406		1 7 7 1 7	AXYBZ	PEIKI	1	1.P.C 1.E.V 1.I.V 1.K.C 1.I.V	2.0 1.5 1.3 1.75 0.8	'p/peikɨ	0	'p/p e i k ɨ
1264	47_far	FAR	Malayo	Malayo	ma'ɾaʒanekka	ma'ɾaʒanekka		721		m 'a/a ɾ a ʒ a n e k a	668		1406		4 7 5 7 3 7 4 7 1 7	AXBYBYBYBZ	MARASANEKA	16	16.M.C 16.A.V 16.R.C 16.A.V 16.S.C 16.A.V 16.N.C 16.E.V 16.K.C 16.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	m'a/aɾaʒaneka	0	m 'a/a ɾ a ʒ a n e k a
1265	47_far	FAR	Chimila	Chimila	matta	matta		720		m a t a	666		1406		4 7 1 7	AXBZ	MATA	11	11.M.C 11.A.V 11.T.C 11.A.V	2.0 1.5 1.75 0.8	mata	0	m a t a
1266	47_far	FAR	Chibcha	Chibcha	ahuen maɣue	ahuen maɣue		718 719		a h u e n + m a ɣ u e	670		1406		7 3 7 7 4 9 4 7 3 7 7	XBYYN_AXBYZ	AHYEN_MAGYE	10	10.A.V 10.H.C 10.Y.V 10.E.V 10.N.c 10._._ 10.M.C 10.A.V 10.G.C 10.Y.V 10.E.V	1.5 1.75 1.3 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	ahuen+maɣue	0	a h u e n + m a ɣ u e
1267	47_far	FAR	CentralTunebo	Central Tunebo	bi'ɾa	bi'ɾa		717		b i 'ɾ/ɾ a	671		1406		1 7 5 7	AXBZ	PIRA	9	9.P.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	bi'ɾ/ɾa	0	b i 'ɾ/ɾ a
1268	47_far	FAR	Bari	Barí	ittikkiɲa	ittikkiɲa		712		i t i k i ɲ a	672		1406		7 1 7 1 7 4 7	XBYBYBZ	ITIKINA	3	3.I.V 3.T.C 3.I.V 3.K.C 3.I.V 3.N.C 3.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	itikiɲa	0	i t i k i ɲ a
#
49	29_fasten	FASTEN	LencaSalvador	Lenca-Salvador	waɾ	waɾ		749		w a ɾ	23		1094		6 7 5	AXN	WAR	15	15.W.C 15.A.V 15.R.c	2.0 1.5 0.8	waɾ	0	w a ɾ
50	29_fasten	FASTEN	LencaHonduras	Lenca-Honduras	kup	kup		748		k u p	24		1094		1 7 1	AXN	KYP	14	14.K.C 14.Y.V 14.P.c	2.0 1.5 0.8	kup	0	k u p
51	29_fasten	FASTEN	Cacaopera	Cacaopera	wiri	wiri		742		w i r i	23		1094		6 7 5 7	AXBZ	WIRI	8	8.W.C 8.I.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	wiri	0	w i r i
52	29_fasten	FASTEN	Mayangna	Mayangna	sit	sit		752		s i t	25		1094		3 7 1	AXN	SIT	18	18.S.C 18.I.V 18.T.c	2.0 1.5 0.8	sit	0	s i t
53	29_fasten	FASTEN	Ulwa	Ulwa	sit	sit		752		s i t	25		1094		3 7 1	AXN	SIT	25	25.S.C 25.I.V 25.T.c	2.0 1.5 0.8	sit	0	s i t
54	29_fasten	FASTEN	Miskito	Mískito	wilk	wilk		753		w i l k	23		1094		6 7 5 1	AXLN	WILK	19	19.W.C 19.I.V 19.L.c 19.K.c	2.0 1.5 1.1 0.8	wilk	0	w - i l k
55	29_fasten	FASTEN	Pech	Pech	tìk	tìk		755		t ì/i k	26		1094		1 7 1	AXN	TIK	21	21.T.C 21.I.V 21.K.c	2.0 1.5 0.8	tì/ik	0	t ì/i k
56	29_fasten	FASTEN	Rama	Rama	aŋais	aŋais		756		a ŋ a i s	27		1094		7 4 7 7 3	XBYYN	ANAIS	22	22.A.V 22.N.C 22.A.V 22.I.V 22.S.c	1.5 1.75 1.3 1.3 0.8	aŋais	0	a ŋ a i s
57	29_fasten	FASTEN	MalekuJaika	Maléku Jaíka	kera:	kera:		751		k e r aː	28		1094		1 7 5 7	AXBZ	KERA	17	17.K.C 17.E.V 17.R.C 17.A.V	2.0 1.5 1.75 0.8	keraː	0	k e r aː
58	29_fasten	FASTEN	Boruca	Boruca	íŋ	íŋ		739		í/i ŋ	29		1094		7 4	XN	IN	4	4.I.V 4.N.c	1.5 0.8	í/iŋ	0	í/i ŋ
59	29_fasten	FASTEN	Bribri	Bribri	bõ	bõ		740		b õ	30		1094		1 7	AX	PU	5	5.P.C 5.U.V	2.0 1.5	bõ	0	b õ
60	29_fasten	FASTEN	Cabecar	Cabécar	bõ	bõ		740		b õ	30		1094		1 7	AX	PU	7	7.P.C 7.U.V	2.0 1.5	bõ	0	b õ
61	29_fasten	FASTEN	Teribe	Teribe	ɸɺík	ɸɺík		753		ɸ ɺ í/i k	31		1094		3 5 7 1	ACXN	BRIK	24	24.B.C 24.R.C 24.I.V 24.K.c	2.0 1.5 1.5 0.8	ɸɺí/ik	0	ɸ ɺ í/i - k
62	29_fasten	FASTEN	Ngabere	Ngäbere	mɔgete	mɔgete		754		m ɔ g e t e	32		1094		4 7 1 7 1 7	AXBYBZ	MUKETE	20	20.M.C 20.U.V 20.K.C 20.E.V 20.T.C 20.E.V	2.0 1.5 1.75 1.3 1.75 0.8	mɔgete	0	m ɔ g e t e
63	29_fasten	FASTEN	Buglere	Buglere	kagã	kagã		741		k a g ã	33		1094		1 7 1 7	AXBZ	KAKA	6	6.K.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	kagã	0	k a g ã
64	29_fasten	FASTEN	Dorasque	Dorasque	bui	bui		747		b u i	30		1094		1 7 7	AXZ	PYI	13	13.P.C 13.Y.V 13.I.V	2.0 1.5 0.8	bui	0	b u i
65	29_fasten	FASTEN	SanBlasKuna	San Blas Kuna	e-tinne	e-tinne		757 758		e + t i n e	34		1094		7 9 1 7 4 7	X_AXBZ	E_TINE	23	23.E.V 23._._ 23.T.C 23.I.V 23.N.C 23.E.V	1.5 0.0 2.0 1.5 1.75 0.8	e+tine	0	e + t i n e
